Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
2,427,6320894,12637648,635,201,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,8,3412,3313,-1,1,1
3,172,22832,31570384,1481,201,0,0,0,0,2,278,1896,22,5,0,0,0,0,3,0,0,0,0,0,0,8,3412,3313,-1,1,1
4,1427,25274777,23174,177,201,0,0,0,0,22,395105,280,2,5,0,0,0,0,5,0,6303551,0,6303551,0,0,8,3412,3313,-1,1,1
1,1270,37836184,12677141,1202,211,0,0,0,0,20,394809,2089,23,5,0,0,0,0,1,0,0,0,0,0,0,8,3707,3608,-1,1,1
2,427,6320894,12638768,643,211,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,8,3707,3608,-1,1,1
3,180,23944,31571504,1489,211,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,0,8,3707,3608,-1,1,1
4,1435,25275889,24294,185,211,0,0,0,0,4,556,560,4,5,0,0,0,0,5,105115,12606912,105115,12606912,105115,0,8,3707,3608,-1,1,1
1,1270,37836184,12677981,1208,221,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,0,8,4019,3920,-1,1,1
2,601,12624321,12647429,763,221,0,0,0,0,20,394809,2025,22,5,0,0,0,0,2,0,0,0,0,0,0,8,4019,3920,-1,1,1
3,186,24778,37875771,1669,221,0,0,0,0,4,556,395369,24,5,0,0,0,0,3,65734,6303353,65734,6303353,65734,0,8,4019,3920,-1,1,1
4,1555,25284544,25134,191,221,0,0,0,0,22,2021,560,4,5,0,0,0,0,5,0,12606912,0,12606912,0,0,8,4019,3920,-1,1,1
1,122,8565,6312775,243,56,0,0,0,0,42,3049,2364419,69,5,0,0,0,0,1,0,0,0,0,0,0,8,1308,1231,-1,1,1
2,429,23458,31904,487,56,0,0,0,0,94,5076,5636,98,5,0,0,0,0,2,464,21978,464,21978,464,0,8,1308,1231,-1,1,1
3,67,9152,39127,592,56,0,0,0,0,4,556,8685,140,5,0,0,0,0,3,0,0,0,0,0,0,8,1308,1231,-1,1,1
4,660,6335157,9234,68,56,0,0,0,0,163,2369491,560,4,5,0,0,0,0,5,0,0,0,0,0,0,8,1308,1231,-1,1,1
1,234,16234,12617221,424,66,0,0,0,0,44,3185,2364622,70,5,0,0,0,0,1,0,0,0,0,0,0,10,2009,1926,-1,1,1
2,622,33884,43345,687,66,0,0,0,0,97,5242,5935,101,5,0,0,0,0,2,464,32292,464,32292,464,0,10,2009,1926,-1,1,1
3,75,10231,58125,902,66,0,0,0,0,5,759,9050,144,5,0,0,0,0,3,0,0,0,0,0,0,10,2009,1926,-1,1,1
4,1033,12649953,10319,76,66,0,0,0,0,166,2369790,763,5,5,0,0,0,0,5,0,0,0,0,0,0,10,2009,1926,-1,1,1
1,234,16234,12618173,432,76,0,0,0,0,0,0,560,4,5,0,0,0,0,1,630328,6303287,630328,6303287,630328,0,8,2434,2349,-1,1,1
2,823,44738,55151,896,76,0,0,0,0,100,5400,5960,104,5,0,0,0,0,2,491,43146,491,43146,491,0,8,2434,2349,-1,1,1
3,83,11177,69889,1110,76,0,0,0,0,4,556,6030,105,5,0,0,0,0,3,0,0,0,0,0,0,8,2434,2349,-1,1,1
4,1242,12661753,11271,84,76,0,0,0,0,104,5956,560,4,5,0,0,0,0,5,0,0,0,0,0,0,8,2434,2349,-1,1,1
1,234,16234,12619055,439,86,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,0,6,2851,2766,-1,1,1
2,1022,55484,66779,1102,86,0,0,0,0,99,5346,5626,101,5,0,0,0,0,2,480,53838,480,53838,480,0,6,2851,2766,-1,1,1
3,90,12053,81475,1315,86,0,0,0,0,2,278,5626,101,5,0,0,0,0,3,0,0,0,0,0,0,6,2851,2766,-1,1,1
4,1448,12673375,12153,91,86,0,0,0,0,101,5624,280,2,5,0,0,0,0,5,0,0,0,0,0,0,6,2851,2766,-1,1,1
1,345,23833,18923643,624,96,0,0,0,0,40,2917,2495424,70,5,0,0,0,0,1,249514,6303632,249514,6303632,249514,0,8,3545,3460,-1,1,1
2,1213,65786,77963,1300,96,0,0,0,0,96,5184,5464,98,5,0,0,0,0,2,469,64152,469,64152,469,0,8,3545,3460,-1,1,1
3,97,12929,92617,1512,96,0,0,0,0,2,278,5464,98,5,0,0,0,0,3,0,0,0,0,0,0,8,3545,3460,-1,1,1
4,1646,12684553,13035,98,96,0,0,0,0,98,5462,280,2,5,0,0,0,0,5,0,0,0,0,0,0,8,3545,3460,-1,1,1
1,345,23833,18924805,633,106,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,6303632,0,6303632,0,0,8,3942,3857,-1,1,1
2,1398,75776,89115,1494,106,0,0,0,0,92,4968,5528,96,5,0,0,0,0,2,448,74142,448,74142,448,0,8,3942,3857,-1,1,1
3,106,14083,103727,1705,106,0,0,0,0,4,556,5528,96,5,0,0,0,0,3,0,0,0,0,0,0,8,3942,3857,-1,1,1
4,1840,12695697,14197,107,106,0,0,0,0,96,5524,560,4,5,0,0,0,0,5,0,0,0,0,0,0,8,3942,3857,-1,1,1
1,478,12615885,6338569,554,156,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,0,4,1617,1515,-1,1,1
2,12,996,19218,147,156,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,4,1617,1515,-1,1,1
3,262,26985,18936832,772,156,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,0,4,1617,1515,-1,1,1
4,551,6338097,19128,146,156,0,0,0,0,4,556,560,4,5,0,0,0,0,5,0,0,0,0,0,0,4,1617,1515,-1,1,1
1,345,23833,18925687,640,116,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,0,8,4652,4567,-1,1,1
2,1710,94205,6404253,1876,116,0,0,0,0,138,8197,2500968,170,5,0,0,0,0,2,631419,6388336,631419,6388336,631419,0,8,4652,4567,-1,1,1
3,113,14959,122996,2023,116,0,0,0,0,4,556,8757,142,5,0,0,0,0,3,0,0,0,0,0,0,8,4652,4567,-1,1,1
4,2222,19010829,15079,114,116,0,0,0,0,170,2500964,560,4,5,0,0,0,0,5,0,0,0,0,0,0,8,4652,4567,-1,1,1
1,345,23833,18926527,646,126,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,0,8,5049,4963,-1,1,1
2,1899,104411,6415299,2071,126,0,0,0,0,94,5076,5356,96,5,0,0,0,0,2,-9061,0,-9061,0,-9061,0,8,5049,4963,-1,1,1
3,119,15793,134042,2218,126,0,0,0,0,4,556,5356,96,5,0,0,0,0,3,0,0,0,0,0,0,8,5049,4963,-1,1,1
4,2417,19021869,15919,120,126,0,0,0,0,98,5632,280,2,5,0,0,0,0,5,0,0,0,0,0,0,8,5049,4963,-1,1,1
1,346,23903,18927612,654,136,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,0,8,5727,5635,-1,1,1
2,2193,121824,12730020,2442,136,0,0,0,0,128,7621,2631716,166,5,0,0,0,0,2,378224,3782242,378224,3782242,378224,0,8,5727,5635,-1,1,1
3,127,16872,152428,2518,136,0,0,0,0,2,278,7901,130,5,0,0,0,0,3,0,0,0,0,0,0,8,5727,5635,-1,1,1
4,2788,25336584,17004,128,136,0,0,0,0,166,2631714,280,2,5,0,0,0,0,5,0,0,0,0,0,0,8,5727,5635,-1,1,1
1,346,23903,18928844,664,146,0,0,0,0,0,0,630,5,5,0,0,0,0,1,0,0,0,0,0,0,10,6418,6325,-1,1,1
2,2496,139791,19044861,2815,146,0,0,0,0,138,8233,2632159,171,5,0,0,0,0,2,368158,10095842,368158,10095842,368158,0,10,6418,6325,-1,1,1
3,137,18096,163850,2717,146,0,0,0,0,5,626,5744,100,5,0,0,0,0,3,0,0,0,0,0,0,10,6418,6325,-1,1,1
4,2988,25348040,18236,138,146,0,0,0,0,100,5740,560,4,5,0,0,0,0,5,0,0,0,0,0,0,10,6418,6325,-1,1,1
1,346,23903,18929768,672,156,0,0,0,0,0,0,602,5,5,0,0,0,0,1,0,0,0,0,0,0,8,6835,6742,-1,1,1
2,2690,150255,19056207,3016,156,0,0,0,0,95,5118,5678,99,5,0,0,0,0,2,464,6429393,464,6429393,464,0,8,6835,6742,-1,1,1
3,144,18972,175224,2918,156,0,0,0,0,4,556,5678,99,5,0,0,0,0,3,0,0,0,0,0,0,8,6835,6742,-1,1,1
4,3190,25359422,19160,146,156,0,0,0,0,100,5716,602,5,5,0,0,0,0,5,0,0,0,0,0,0,8,6835,6742,-1,1,1
1,346,23903,18930650,679,166,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,0,8,7516,7423,-1,1,1
2,3052,6463817,19074653,3319,166,0,0,0,0,163,2631374,8630,139,4,0,0,0,0,2,844,143592,844,143592,844,0,8,7516,7423,-1,1,1
3,150,19806,6489626,3286,166,0,0,0,0,4,556,2631934,167,4,0,0,0,0,3,0,0,0,0,0,0,8,7516,7423,-1,1,1
4,3494,25377904,20042,153,166,0,0,0,0,139,8626,560,4,4,0,0,0,0,5,0,0,0,0,0,0,8,7516,7423,-1,1,1
1,346,23903,18931490,685,176,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,0,8,7930,7837,-1,1,1
2,3242,6474077,19085753,3515,176,0,0,0,0,94,5076,5356,96,5,0,0,0,0,2,540,154284,540,154284,540,0,8,7930,7837,-1,1,1
3,156,20640,6500726,3482,176,0,0,0,0,2,278,5356,96,5,0,0,0,0,3,0,0,0,0,0,0,8,7930,7837,-1,1,1
4,3690,25388998,20882,159,176,0,0,0,0,96,5354,280,2,5,0,0,0,0,5,0,0,0,0,0,0,8,7930,7837,-1,1,1
1,360,12607842,30903,329,131,0,0,0,0,0,0,833,6,5,0,0,0,0,1,0,14313,0,14313,0,0,8,1937,1842,-1,1,1
2,489,28359,6339768,661,131,0,0,0,0,110,6421,531863,121,5,0,0,0,0,2,79364,6322974,79364,6322974,79364,0,8,1937,1842,-1,1,1
3,117,16254,12650377,939,131,0,0,0,0,6,829,7184,115,5,0,0,0,0,3,661,12633703,661,12633703,661,0,8,1937,1842,-1,1,1
4,869,6353957,16342,117,131,0,0,0,0,121,531859,763,5,5,0,0,0,0,5,0,0,0,0,0,0,8,1937,1842,-1,1,1
1,360,12607842,31785,336,141,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,0,6,2321,2225,-1,1,1
2,677,38511,6350802,856,141,0,0,0,0,93,5022,5582,97,5,0,0,0,0,2,453,6332748,453,6332748,453,0,6,2321,2225,-1,1,1
3,124,17130,12661369,1133,141,0,0,0,0,4,556,5582,97,5,0,0,0,0,3,3674,36747,3674,36747,3674,0,6,2321,2225,-1,1,1
4,1064,6364985,17224,124,141,0,0,0,0,97,5578,560,4,5,0,0,0,0,5,0,0,0,0,0,0,6,2321,2225,-1,1,1
1,360,12607842,32667,343,151,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,0,6,2724,2628,-1,1,1
2,867,48771,6362014,1054,151,0,0,0,0,93,5022,5372,96,5,0,0,0,0,2,496,6343062,496,6343062,496,0,6,2724,2628,-1,1,1
3,131,18006,12672469,1329,151,0,0,0,0,2,278,5302,95,5,0,0,0,0,3,496,47061,496,47061,496,0,6,2724,2628,-1,1,1
4,1261,6376121,18106,131,151,0,0,0,0,95,5300,280,2,5,0,0,0,0,5,0,0,0,0,0,0,6,2724,2628,-1,1,1
1,478,12615885,6339451,561,166,0,0,0,0,0,0,602,5,5,0,0,0,0,1,0,0,0,0,0,0,4,1638,1536,-1,1,1
2,12,996,20100,154,166,0,0,0,0,0,0,602,5,5,0,0,0,0,2,0,0,0,0,0,0,4,1638,1536,-1,1,1
3,269,27861,18937672,778,166,0,0,0,0,5,598,560,4,5,0,0,0,0,3,0,0,0,0,0,0,4,1638,1536,-1,1,1
4,558,6338973,20010,153,166,0,0,0,0,5,598,602,5,5,0,0,0,0,5,0,0,0,0,0,0,4,1638,1536,-1,1,1
1,479,12615969,6337371,530,161,0,0,0,0,22,1729,657628,28,5,0,0,0,0,1,0,0,0,0,0,0,8,3422,3326,-1,1,1
2,1237,6362829,6381175,1368,161,0,0,0,0,120,662412,7073,118,5,0,0,0,0,2,496,6343062,496,6343062,496,0,8,3422,3326,-1,1,1
3,137,18840,12683545,1525,161,0,0,0,0,2,278,5344,96,5,0,0,0,0,3,507,57213,507,57213,507,0,8,3422,3326,-1,1,1
4,1457,6387191,18988,138,161,0,0,0,0,96,5342,280,2,5,0,0,0,0,5,0,0,0,0,0,0,8,3422,3326,-1,1,1
1,479,12615969,6338533,539,171,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,6303748,0,6303748,0,0,8,3831,3735,-1,1,1
2,1432,6373359,6392867,1572,171,0,0,0,0,97,5238,5798,101,5,0,0,0,0,2,496,6343062,496,6343062,496,0,8,3831,3735,-1,1,1
3,146,19994,12695195,1728,171,0,0,0,0,4,556,5798,101,5,0,0,0,0,3,518,67689,518,67689,518,0,8,3831,3735,-1,1,1
4,1661,6398875,20150,147,171,0,0,0,0,101,5794,560,4,5,0,0,0,0,5,0,0,0,0,0,0,8,3831,3735,-1,1,1
1,479,12615969,6339415,546,181,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,0,8,4515,4419,-1,1,1
2,1794,12686924,6411008,1870,181,0,0,0,0,119,662369,7575,123,4,0,0,0,0,2,727,6380983,727,6380983,727,0,8,4515,4419,-1,1,1
3,152,20828,19009600,2096,181,0,0,0,0,4,556,662929,123,4,0,0,0,0,3,118744,6381246,118744,6381246,118744,0,8,4515,4419,-1,1,1
4,1960,6417052,21032,154,181,0,0,0,0,123,7571,560,4,4,0,0,0,0,5,0,0,0,0,0,0,8,4515,4419,-1,1,1
1,592,12623700,12643724,727,191,0,0,0,0,22,1729,789179,33,5,0,0,0,0,1,0,0,0,0,0,0,10,5203,5107,-1,1,1
2,1986,12697280,6422246,2069,191,0,0,0,0,97,5226,5786,101,5,0,0,0,0,2,469,6391189,469,6391189,469,0,10,5203,5107,-1,1,1
3,159,21704,19028527,2407,191,0,0,0,0,4,556,7515,123,5,0,0,0,0,3,642,6399067,642,6399067,642,0,10,5203,5107,-1,1,1
4,2333,12731711,21914,161,191,0,0,0,0,130,794401,560,4,5,0,0,0,0,5,0,0,0,0,0,0,10,5203,5107,-1,1,1
1,592,12623700,12644606,734,201,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,6303353,0,6303353,0,0,8,5614,5518,-1,1,1
2,2180,12707756,6433604,2270,201,0,0,0,0,97,5238,5518,99,4,0,0,0,0,2,639463,6394632,639463,6394632,639463,0,8,5614,5518,-1,1,1
3,166,22580,19039843,2607,201,0,0,0,0,2,278,5518,99,4,0,0,0,0,3,10624,106246,10624,106246,10624,0,8,5614,5518,-1,1,1
4,2534,12743063,22796,168,201,0,0,0,0,99,5516,280,2,4,0,0,0,0,5,0,0,0,0,0,0,8,5614,5518,-1,1,1
1,592,12623700,12645768,743,211,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,0,6,6039,5943,-1,1,1
2,2383,12718718,6445728,2482,211,0,0,0,0,96,5184,5744,100,4,0,0,0,0,2,464,6405540,464,6405540,464,0,6,6039,5943,-1,1,1
3,175,23734,19051925,2818,211,0,0,0,0,4,556,5744,100,4,0,0,0,0,3,464,109539,464,109539,464,0,6,6039,5943,-1,1,1
4,2746,12755179,23958,177,211,0,0,0,0,100,5740,560,4,4,0,0,0,0,5,0,0,0,0,0,0,6,6039,5943,-1,1,1
1,592,12623700,12646650,750,221,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,0,6,6456,6360,-1,1,1
2,2578,12729236,6457128,2684,221,0,0,0,0,97,5226,5786,101,5,0,0,0,0,2,496,6416016,496,6416016,496,0,6,6456,6360,-1,1,1
3,182,24610,19063283,3019,221,0,0,0,0,4,556,5786,101,5,0,0,0,0,3,496,120015,496,120015,496,0,6,6456,6360,-1,1,1
4,2948,12766573,24840,184,221,0,0,0,0,101,5782,560,4,5,0,0,0,0,5,0,0,0,0,0,0,6,6456,6360,-1,1,1
1,592,12623700,12647532,757,231,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,0,6,6877,6781,-1,1,1
2,2773,12739766,6468540,2886,231,0,0,0,0,98,5292,5852,102,5,0,0,0,0,2,529,6426816,529,6426816,529,0,6,6877,6781,-1,1,1
3,189,25486,19074653,3220,231,0,0,0,0,4,556,5852,102,5,0,0,0,0,3,529,130815,529,130815,529,0,6,6877,6781,-1,1,1
4,3150,12777979,25722,191,231,0,0,0,0,102,5848,560,4,5,0,0,0,0,5,0,0,0,0,0,0,6,6877,6781,-1,1,1
1,711,12631827,18951882,939,241,0,0,0,0,29,2191,920168,34,5,0,0,0,0,1,0,0,0,0,0,0,8,7568,7471,-1,1,1
2,2964,12750068,6479724,3084,241,0,0,0,0,92,4968,5248,94,5,0,0,0,0,2,448,6436860,448,6436860,448,0,8,7568,7471,-1,1,1
3,196,26362,19093922,3536,241,0,0,0,0,2,278,7439,123,5,0,0,0,0,3,529,130815,529,130815,529,0,8,7568,7471,-1,1,1
4,3524,19092695,26646,199,241,0,0,0,0,126,925134,280,2,5,0,0,0,0,5,0,0,0,0,0,0,8,7568,7471,-1,1,1
1,711,12631827,18952722,945,251,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,0,8,7971,7873,-1,1,1
2,3157,12760494,6490920,3282,251,0,0,0,0,97,5242,5452,98,5,0,0,0,0,2,491,6447174,491,6447174,491,0,8,7971,7873,-1,1,1
3,202,27196,19105188,3735,251,0,0,0,0,2,278,5452,98,5,0,0,0,0,3,491,159184,491,159184,491,0,8,7971,7873,-1,1,1
4,3722,19103885,27556,206,251,0,0,0,0,98,5450,280,2,5,0,0,0,0,5,0,0,0,0,0,0,8,7971,7873,-1,1,1
1,1071,58790,140962,1678,893,0,0,0,0,102,5508,5788,104,5,0,0,0,0,1,507,54216,507,54216,507,0,8,4622,4501,-1,1,1
2,398,12610548,101306,883,893,0,0,0,0,0,0,280,2,5,0,0,0,0,2,774,7747,774,7747,774,0,8,4622,4501,-1,1,1
3,668,86026,12744496,1965,893,0,0,0,0,2,278,5788,104,5,0,0,0,0,3,507,6357521,507,6357521,507,0,8,4622,4501,-1,1,1
1,612,33316,41668,669,56,0,0,0,0,187,10098,10658,191,5,0,0,0,0,1,950,31104,950,31104,950,0,8,1365,1287,-1,1,1
2,10,856,9292,69,56,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,8,1365,1287,-1,1,1
3,66,8884,41452,665,56,0,0,0,0,4,556,10658,191,5,0,0,0,0,3,0,0,0,0,0,0,8,1365,1287,-1,1,1
4,668,41538,9202,68,56,0,0,0,0,191,10654,560,4,5,0,0,0,0,5,0,0,0,0,0,0,8,1365,1287,-1,1,1
1,1008,54716,64041,1071,66,0,0,0,0,199,10746,11509,204,4,0,0,0,0,1,1074,53136,1074,53136,1074,0,8,2211,2127,-1,1,1
2,11,926,10405,77,66,0,0,0,0,1,70,763,5,4,0,0,0,0,2,0,0,0,0,0,0,8,2211,2127,-1,1,1
3,73,9921,63895,1068,66,0,0,0,0,5,759,11509,204,4,0,0,0,0,3,0,0,0,0,0,0,8,2211,2127,-1,1,1
4,1070,63905,10315,76,66,0,0,0,0,204,11505,763,5,4,0,0,0,0,5,0,0,0,0,0,0,8,2211,2127,-1,1,1
1,1380,74804,85081,1451,76,0,0,0,0,191,10314,10874,195,5,0,0,0,0,1,966,72630,966,72630,966,0,8,2956,2870,-1,1,1
2,11,926,11287,84,76,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,8,2956,2870,-1,1,1
3,81,10867,84823,1446,76,0,0,0,0,4,556,10874,195,5,0,0,0,0,3,0,0,0,0,0,0,8,2956,2870,-1,1,1
4,1450,84939,11197,83,76,0,0,0,0,195,10870,560,4,5,0,0,0,0,5,0,0,0,0,0,0,8,2956,2870,-1,1,1
1,1939,6398993,114112,1950,86,0,0,0,0,255,2374103,13313,230,5,0,0,0,0,1,1361,100779,1361,100779,1361,0,8,4026,3940,-1,1,1
2,11,926,12127,90,86,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,8,4026,3940,-1,1,1
3,87,11701,6409852,2011,86,0,0,0,0,2,278,2374383,257,5,0,0,0,0,3,0,0,0,0,0,0,8,4026,3940,-1,1,1
4,1949,113964,12037,89,86,0,0,0,0,230,13311,280,2,5,0,0,0,0,5,0,0,0,0,0,0,8,4026,3940,-1,1,1
1,2433,6427310,6438960,2511,96,0,0,0,0,234,13441,2374418,257,5,0,0,0,0,1,631914,6419919,631914,6419919,631914,0,10,5095,5009,-1,1,1
2,11,926,13009,97,96,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,10,5095,5009,-1,1,1
3,94,12577,6439009,2511,96,0,0,0,0,2,278,13721,236,5,0,0,0,0,3,0,0,0,0,0,0,10,5095,5009,-1,1,1
4,2510,6438806,12919,96,96,0,0,0,0,257,2374416,280,2,5,0,0,0,0,5,0,0,0,0,0,0,10,5095,5009,-1,1,1
1,2817,6448046,6460858,2904,106,0,0,0,0,193,10422,10982,197,5,0,0,0,0,1,1593,142899,1593,142899,1593,0,10,5922,5836,-1,1,1
2,11,926,14171,106,106,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,10,5922,5836,-1,1,1
3,103,13731,6460865,2903,106,0,0,0,0,4,556,10982,197,5,0,0,0,0,3,0,0,0,0,0,0,10,5922,5836,-1,1,1
4,2903,6460696,14081,105,106,0,0,0,0,197,10978,560,4,5,0,0,0,0,5,0,0,0,0,0,0,10,5922,5836,-1,1,1
1,3210,6469284,6482908,3303,116,0,0,0,0,199,10762,11252,202,5,0,0,0,0,1,977,163203,977,163203,977,0,8,6696,6609,-1,1,1
2,11,926,15053,113,116,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,0,8,6696,6609,-1,1,1
3,110,14607,6482873,3301,116,0,0,0,0,4,556,11252,202,4,0,0,0,0,3,0,0,0,0,0,0,8,6696,6609,-1,1,1
4,3302,6482740,14963,112,116,0,0,0,0,202,11248,560,4,4,0,0,0,0,5,0,0,0,0,0,0,8,6696,6609,-1,1,1
1,3590,6489780,6504244,3689,126,0,0,0,0,192,10368,10648,194,5,0,0,0,0,1,945,183561,945,183561,945,0,8,7473,7385,-1,1,1
2,11,926,15963,120,126,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,8,7473,7385,-1,1,1
3,116,15441,6504279,3688,126,0,0,0,0,2,278,10718,195,5,0,0,0,0,3,0,0,0,0,0,0,8,7473,7385,-1,1,1
4,3688,6504070,15873,119,126,0,0,0,0,194,10646,280,2,5,0,0,0,0,5,0,0,0,0,0,0,8,7473,7385,-1,1,1
1,4142,12813594,6533166,4183,136,0,0,0,0,260,2505496,13697,236,5,0,0,0,0,1,2268,206248,2268,206248,2268,0,10,8538,8446,-1,1,1
2,12,996,17048,128,136,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,10,8538,8446,-1,1,1
3,123,16478,12829136,4247,136,0,0,0,0,2,278,2505776,262,5,0,0,0,0,3,0,0,0,0,0,0,10,8538,8446,-1,1,1
4,4183,6533028,16958,127,136,0,0,0,0,236,13695,280,2,5,0,0,0,0,5,0,0,0,0,0,0,10,8538,8446,-1,1,1
1,4524,12834222,6554984,4574,146,0,0,0,0,195,10530,11090,199,5,0,0,0,0,1,1020,226714,1020,226714,1020,0,10,9320,9226,-1,1,1
2,12,996,18168,136,146,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,10,9320,9226,-1,1,1
3,132,17660,12850884,4637,146,0,0,0,0,5,626,11090,199,5,0,0,0,0,3,0,0,0,0,0,0,10,9320,9226,-1,1,1
4,4574,6554838,18078,135,146,0,0,0,0,200,11156,560,4,5,0,0,0,0,5,0,0,0,0,0,0,10,9320,9226,-1,1,1
