Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
1,66,8916,39489,599,56,0,0,0,0,4,556,5702,99,5,0,0,0,0,1,459,21978,459,21978,459,0,8,1335,1246,-1,1,1
2,353,6320279,6312438,239,56,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,6303286,0,6303286,0,0,8,1335,1246,-1,1,1
3,592,39127,9152,67,56,0,0,0,0,138,8553,556,4,5,0,0,0,0,3,0,0,0,0,0,0,8,1335,1246,-1,1,1
1,75,10065,58577,911,66,0,0,0,0,5,759,9046,144,5,0,0,0,0,1,1779,39775,1779,39775,1779,0,7,1677,1583,-1,1,1
2,361,6321358,6313475,246,66,0,0,0,0,5,759,759,5,5,0,0,0,0,2,0,0,0,0,0,0,7,1677,1583,-1,1,1
3,903,58179,10231,75,66,0,0,0,0,144,9050,759,5,5,0,0,0,0,3,0,0,0,0,0,0,7,1677,1583,-1,1,1
1,82,10941,70307,1119,76,0,0,0,0,4,556,6010,105,5,0,0,0,0,1,491,50629,491,50629,491,0,6,1907,1810,-1,1,1
2,369,6322304,6314379,253,76,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,6,1907,1810,-1,1,1
3,1111,69943,11177,83,76,0,0,0,0,106,6084,556,4,5,0,0,0,0,3,0,0,0,0,0,0,6,1907,1810,-1,1,1
1,89,11817,81875,1324,86,0,0,0,0,2,278,5570,100,5,0,0,0,0,1,5437,54378,5437,54378,5437,0,7,2426,2329,-1,1,1
2,549,12626541,6322878,371,86,0,0,0,0,67,2364137,3195,42,5,0,0,0,0,2,0,0,0,0,0,0,7,2426,2329,-1,1,1
3,1315,81475,12053,90,86,0,0,0,0,100,5572,278,2,5,0,0,0,0,3,0,0,0,0,0,0,7,2426,2329,-1,1,1
1,96,12693,93107,1523,96,0,0,0,0,2,278,5462,98,5,0,0,0,0,1,518,64638,518,64638,518,0,7,2643,2546,-1,1,1
2,555,12627375,6323754,378,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,7549,0,7549,0,0,7,2643,2546,-1,1,1
3,1513,92671,12929,97,96,0,0,0,0,98,5464,278,2,5,0,0,0,0,3,0,0,0,0,0,0,7,2643,2546,-1,1,1
1,105,13847,111990,1830,106,0,0,0,0,4,556,8581,138,5,0,0,0,0,1,1718,81819,1718,81819,1718,0,7,3140,3043,-1,1,1
2,737,18931890,6324866,386,106,0,0,0,0,72,2495685,556,4,5,0,0,0,0,2,0,0,0,0,0,0,7,3140,3043,-1,1,1
3,1705,103727,14083,106,106,0,0,0,0,95,5474,556,4,5,0,0,0,0,3,0,0,0,0,0,0,7,3140,3043,-1,1,1
1,262,26953,6330519,438,156,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,0,0,0,0,0,5,1875,1765,-1,1,1
2,595,12632936,26407,250,156,0,0,0,0,5,598,556,4,5,0,0,0,0,2,0,0,0,0,0,0,5,1875,1765,-1,1,1
3,772,18936832,26985,262,156,0,0,0,0,4,560,598,5,5,0,0,0,0,3,0,0,0,0,0,0,5,1875,1765,-1,1,1
1,112,14723,131419,2151,116,0,0,0,0,4,556,8823,143,5,0,0,0,0,1,1351,95338,1351,95338,1351,0,8,3487,3390,-1,1,1
2,744,18932766,6325700,392,116,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,8,3487,3390,-1,1,1
3,2024,123050,14959,113,116,0,0,0,0,142,8757,556,4,5,0,0,0,0,3,0,0,0,0,0,0,8,3487,3390,-1,1,1
1,119,15627,142405,2345,126,0,0,0,0,3,348,5354,96,5,0,0,0,0,1,507,103105,507,103105,507,0,8,3982,3884,-1,1,1
2,923,25236961,6333959,506,126,0,0,0,0,70,2495407,3459,46,5,0,0,0,0,2,0,0,0,0,0,0,8,3982,3884,-1,1,1
3,2218,134042,15793,119,126,0,0,0,0,96,5356,278,2,5,0,0,0,0,3,0,0,0,0,0,0,8,3982,3884,-1,1,1
1,127,16706,153744,2543,136,0,0,0,0,2,278,5246,94,5,0,0,0,0,1,10535,105354,10535,105354,10535,0,8,4296,4193,-1,1,1
2,932,25238110,6342203,618,136,0,0,0,0,3,348,2869,37,5,0,0,0,0,2,-436,0,-436,0,-436,0,8,4296,4193,-1,1,1
3,2519,152482,16872,127,136,0,0,0,0,128,7769,278,2,5,0,0,0,0,3,0,0,0,0,0,0,8,4296,4193,-1,1,1
1,136,17860,165146,2742,146,0,0,0,0,4,556,5686,99,5,0,0,0,0,1,464,115668,464,115668,464,0,6,4515,4411,-1,1,1
2,940,25239222,6343357,627,146,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,7021,0,7021,0,0,6,4515,4411,-1,1,1
3,2717,163850,18096,137,146,0,0,0,0,99,5690,626,5,5,0,0,0,0,3,0,0,0,0,0,0,6,4515,4411,-1,1,1
1,144,18778,176540,2944,156,0,0,0,0,5,598,5728,100,4,0,0,0,0,1,459,126090,459,126090,459,0,5,4745,4640,-1,1,1
2,947,25240098,6344233,634,156,0,0,0,0,4,556,598,5,4,0,0,0,0,2,0,0,0,0,0,0,5,4745,4640,-1,1,1
3,2919,175278,18972,144,156,0,0,0,0,100,5732,556,4,4,0,0,0,0,3,0,0,0,0,0,0,5,4745,4640,-1,1,1
1,151,19654,187556,3139,166,0,0,0,0,4,556,5512,96,5,0,0,0,0,1,448,136242,448,136242,448,0,6,5133,5028,-1,1,1
2,953,25240932,12648489,814,166,0,0,0,0,4,556,2626974,75,5,0,0,0,0,2,275768,6303306,275768,6303306,275768,0,6,5133,5028,-1,1,1
3,3287,6489680,19806,150,166,0,0,0,0,167,2631934,556,4,5,0,0,0,0,3,0,0,0,0,0,0,6,5133,5028,-1,1,1
1,157,20488,198650,3335,176,0,0,0,0,2,278,5354,96,5,0,0,0,0,1,507,146934,507,146934,507,0,8,5638,5533,-1,1,1
2,1068,25249256,18952750,994,176,0,0,0,0,44,3326,2626677,73,5,0,0,0,0,2,630335,12606659,630335,12606659,630335,0,8,5638,5533,-1,1,1
3,3483,6500780,20640,156,176,0,0,0,0,96,5356,278,2,5,0,0,0,0,3,0,0,0,0,0,0,8,5638,5533,-1,1,1
1,116,16184,16254,117,131,0,0,0,0,5,759,759,5,5,0,0,0,0,1,0,0,0,0,0,0,6,1276,1173,-1,1,1
2,115,16170,16184,116,131,0,0,0,0,5,759,759,5,5,0,0,0,0,2,0,0,0,0,0,0,6,1276,1173,-1,1,1
3,939,12650377,16254,117,131,0,0,0,0,115,7184,829,6,5,0,0,0,0,3,0,0,0,0,0,0,6,1276,1173,-1,1,1
1,124,17130,17130,124,141,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,5,1484,1380,-1,1,1
2,122,17046,17018,122,141,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,5,1484,1380,-1,1,1
3,1133,12661369,17130,124,141,0,0,0,0,97,5582,556,4,5,0,0,0,0,3,0,0,0,0,0,0,5,1484,1380,-1,1,1
1,131,18006,18006,131,151,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,1815,1711,-1,1,1
2,242,25677,17964,130,151,0,0,0,0,26,2139,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,1815,1711,-1,1,1
3,1329,12672469,18006,131,151,0,0,0,0,95,5302,278,2,5,0,0,0,0,3,0,0,0,0,0,0,6,1815,1711,-1,1,1
1,269,27829,6337595,539,166,0,0,0,0,5,598,6798,99,5,0,0,0,0,1,0,0,0,0,0,0,7,2136,2026,-1,1,1
2,761,18804904,27241,256,166,0,0,0,0,164,6171690,556,4,5,0,0,0,0,2,0,0,0,0,0,0,7,2136,2026,-1,1,1
3,778,18937672,27861,269,166,0,0,0,0,4,560,598,5,5,0,0,0,0,3,0,0,0,0,0,0,7,2136,2026,-1,1,1
1,138,18882,18882,138,161,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,2030,1926,-1,1,1
2,248,26511,18840,137,161,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,2030,1926,-1,1,1
3,1525,12683545,18840,137,161,0,0,0,0,96,5344,278,2,5,0,0,0,0,3,0,0,0,0,0,0,6,2030,1926,-1,1,1
1,147,20036,20036,147,171,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,7,2533,2429,-1,1,1
2,430,6331045,27485,255,171,0,0,0,0,30,657924,2417,28,5,0,0,0,0,2,741,7417,741,7417,741,0,7,2533,2429,-1,1,1
3,1728,12695195,19994,146,171,0,0,0,0,101,5798,556,4,5,0,0,0,0,3,0,0,0,0,0,0,7,2533,2429,-1,1,1
1,154,20912,20912,154,181,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,0,8,2930,2826,-1,1,1
2,436,6331879,6331786,436,181,0,0,0,0,4,556,657903,30,4,0,0,0,0,2,118242,6310768,118242,6310768,118242,0,8,2930,2826,-1,1,1
3,2096,19009600,20828,152,181,0,0,0,0,123,662929,556,4,4,0,0,0,0,3,0,0,0,0,0,0,8,2930,2826,-1,1,1
1,161,21788,21788,161,191,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,7,3259,3155,-1,1,1
2,443,6332755,6340351,555,191,0,0,0,0,4,556,2285,26,5,0,0,0,0,2,761,7615,761,7615,761,0,7,3259,3155,-1,1,1
3,2407,19028527,21704,159,191,0,0,0,0,123,7515,556,4,5,0,0,0,0,3,0,0,0,0,0,0,7,3259,3155,-1,1,1
1,168,22664,22664,168,201,0,0,0,0,2,278,278,2,4,0,0,0,0,1,0,0,0,0,0,0,7,3654,3550,-1,1,1
2,449,6333589,12644654,736,201,0,0,0,0,2,278,788897,31,4,0,0,0,0,2,630335,6310968,630335,6310968,630335,0,7,3654,3550,-1,1,1
3,2607,19039843,22580,166,201,0,0,0,0,99,5518,278,2,4,0,0,0,0,3,0,0,0,0,0,0,7,3654,3550,-1,1,1
1,177,23818,23818,177,211,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,0,6,3882,3778,-1,1,1
2,458,6334743,12645766,744,211,0,0,0,0,4,556,556,4,4,0,0,0,0,2,630335,6303353,630335,6303353,630335,0,6,3882,3778,-1,1,1
3,2818,19051925,23734,175,211,0,0,0,0,100,5744,556,4,4,0,0,0,0,3,0,0,0,0,0,0,6,3882,3778,-1,1,1
1,184,24694,32491,298,221,0,0,0,0,4,556,2153,24,4,0,0,0,0,1,0,0,0,0,0,0,7,4400,4296,-1,1,1
2,640,12639112,12646600,750,221,0,0,0,0,33,789175,556,4,4,0,0,0,0,2,0,0,0,0,0,0,7,4400,4296,-1,1,1
3,3019,19063283,24610,182,221,0,0,0,0,101,5786,556,4,5,0,0,0,0,3,0,0,0,0,0,0,7,4400,4296,-1,1,1
1,191,25570,6336793,479,231,0,0,0,0,4,556,920444,36,5,0,0,0,0,1,-512092,0,-512092,0,-512092,0,9,4912,4808,-1,1,1
2,758,12647599,12647476,757,231,0,0,0,0,32,2669,556,4,5,0,0,0,0,2,0,0,0,0,0,0,9,4912,4808,-1,1,1
3,3220,19074653,25486,189,231,0,0,0,0,102,5852,556,4,5,0,0,0,0,3,0,0,0,0,0,0,9,4912,4808,-1,1,1
1,199,26488,6337711,487,241,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,6303352,0,6303352,0,0,8,5246,5141,-1,1,1
2,764,12648433,12648394,765,241,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,8,5246,5141,-1,1,1
3,3536,19093922,26362,196,241,0,0,0,0,123,7439,278,2,5,0,0,0,0,3,0,0,0,0,0,0,8,5246,5141,-1,1,1
1,205,27322,6338545,493,251,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,0,7,5637,5530,-1,1,1
2,771,12649337,18952589,944,251,0,0,0,0,2,278,920167,34,5,0,0,0,0,2,118242,6303287,118242,6303287,118242,0,7,5637,5530,-1,1,1
3,3735,19105188,27196,202,251,0,0,0,0,98,5452,278,2,5,0,0,0,0,3,0,0,0,0,0,0,7,5637,5530,-1,1,1
1,66,8884,16945,184,56,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,10,1584,1490,-1,1,1
2,589,18919420,33229,486,56,0,0,0,0,66,2233164,8219,133,5,0,0,0,0,2,717,23719,717,23719,717,0,10,1584,1490,-1,1,1
3,665,41452,8884,66,56,0,0,0,0,190,10604,556,4,5,0,0,0,0,3,0,0,0,0,0,0,10,1584,1490,-1,1,1
1,73,9921,6321360,364,66,0,0,0,0,5,759,2233365,67,5,0,0,0,0,1,249514,6303304,249514,6303304,249514,0,10,2318,2219,-1,1,1
2,712,18928429,44796,688,66,0,0,0,0,47,3827,6105,104,5,0,0,0,0,2,534,34573,534,34573,534,0,10,2318,2219,-1,1,1
3,1069,63949,9921,73,66,0,0,0,0,203,11455,759,5,5,0,0,0,0,3,0,0,0,0,0,0,10,2318,2219,-1,1,1
1,81,10867,6322306,372,76,0,0,0,0,5,626,556,4,5,0,0,0,0,1,0,6303304,0,6303304,0,0,8,2707,2606,-1,1,1
2,720,18929375,55690,880,76,0,0,0,0,4,556,5686,99,5,0,0,0,0,2,3655,36558,3655,36558,3655,0,8,2707,2606,-1,1,1
3,1449,84985,10867,81,76,0,0,0,0,196,10928,556,4,5,0,0,0,0,3,0,0,0,0,0,0,8,2707,2606,-1,1,1
1,87,11701,6323140,378,86,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,3290,3189,-1,1,1
2,726,18930209,66934,1079,86,0,0,0,0,2,278,5450,98,5,0,0,0,0,2,464,46926,464,46926,464,0,6,3290,3189,-1,1,1
3,2013,6409960,11701,87,86,0,0,0,0,256,2243221,278,2,5,0,0,0,0,3,0,0,0,0,0,0,6,3290,3189,-1,1,1
1,94,12577,6324016,385,96,0,0,0,0,2,278,278,2,4,0,0,0,0,1,0,0,0,0,0,0,7,3810,3709,-1,1,1
2,733,18931085,85771,1388,96,0,0,0,0,2,278,8523,140,4,0,0,0,0,2,806,64813,806,64813,806,0,7,3810,3709,-1,1,1
3,2512,6439063,12577,94,96,0,0,0,0,234,13601,278,2,4,0,0,0,0,3,0,0,0,0,0,0,7,3810,3709,-1,1,1
1,103,13731,6325170,394,106,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,7,4244,4143,-1,1,1
2,742,18932239,97413,1591,106,0,0,0,0,4,556,5794,101,5,0,0,0,0,2,529,75775,529,75775,529,0,7,4244,4143,-1,1,1
3,2905,6460973,13731,103,106,0,0,0,0,197,10982,556,4,5,0,0,0,0,3,0,0,0,0,0,0,7,4244,4143,-1,1,1
1,110,14607,12629539,576,116,0,0,0,0,4,556,2364415,69,5,0,0,0,0,1,236385,6303419,236385,6303419,236385,0,8,4930,4828,-1,1,1
2,856,18940474,108873,1794,116,0,0,0,0,41,3275,5848,102,5,0,0,0,0,2,7824,78246,7824,78246,7824,0,8,4930,4828,-1,1,1
3,3302,6482927,14607,110,116,0,0,0,0,201,11198,556,4,5,0,0,0,0,3,0,0,0,0,0,0,8,4930,4828,-1,1,1
1,116,15441,12630373,582,126,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,6303419,0,6303419,0,0,8,5334,5231,-1,1,1
2,862,18941308,120009,1991,126,0,0,0,0,2,278,5462,98,5,0,0,0,0,2,469,88452,469,88452,469,0,8,5334,5231,-1,1,1
3,3690,6504387,15441,116,126,0,0,0,0,196,10772,278,2,5,0,0,0,0,3,0,0,0,0,0,0,8,5334,5231,-1,1,1
1,124,16520,12631522,591,136,0,0,0,0,2,278,348,3,5,0,0,0,0,1,0,0,0,0,0,0,7,5916,5809,-1,1,1
2,869,18942345,6434778,2363,136,0,0,0,0,2,278,2500660,167,5,0,0,0,0,2,249982,6402052,249982,6402052,249982,0,7,5916,5809,-1,1,1
3,4248,12829190,16478,123,136,0,0,0,0,261,2505722,278,2,5,0,0,0,0,3,0,0,0,0,0,0,7,5916,5809,-1,1,1
1,132,17632,12632634,599,146,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,8,6495,6387,-1,1,1
2,1051,25246888,6446204,2562,146,0,0,0,0,72,2495685,5848,102,5,0,0,0,0,2,518,6412366,518,6412366,518,0,8,6495,6387,-1,1,1
3,4639,12850992,17660,132,146,0,0,0,0,200,11144,626,5,5,0,0,0,0,3,0,0,0,0,0,0,8,6495,6387,-1,1,1
1,139,18536,12633468,605,156,0,0,0,0,5,626,556,4,4,0,0,0,0,1,0,0,0,0,0,0,7,7017,6908,-1,1,1
2,1057,25247722,6457394,2760,156,0,0,0,0,4,556,5728,100,4,0,0,0,0,2,11950,119502,11950,119502,11950,0,7,7017,6908,-1,1,1
3,5130,12879567,18494,138,156,0,0,0,0,235,13803,556,4,4,0,0,0,0,3,0,0,0,0,0,0,7,7017,6908,-1,1,1
1,148,19496,12634428,614,166,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,7440,7331,-1,1,1
2,1065,25248640,6468788,2962,166,0,0,0,0,4,556,5740,100,5,0,0,0,0,2,469,129870,469,129870,469,0,6,7440,7331,-1,1,1
3,5532,12901767,19454,147,166,0,0,0,0,202,11252,556,4,5,0,0,0,0,3,0,0,0,0,0,0,6,7440,7331,-1,1,1
1,268,28103,18938731,795,176,0,0,0,0,43,3261,2495407,70,5,0,0,0,0,1,0,0,0,0,0,0,8,8136,8027,-1,1,1
2,1071,25249474,6479708,3155,176,0,0,0,0,2,278,5300,95,5,0,0,0,0,2,502,140022,502,140022,502,0,8,8136,8027,-1,1,1
3,6091,19226500,28061,267,176,0,0,0,0,261,2505723,3261,43,5,0,0,0,0,3,337,7615,337,7615,337,0,8,8136,8027,-1,1,1
1,745,47937,47895,744,96,0,0,0,0,97,5408,5408,97,5,0,0,0,0,1,518,34884,518,34884,518,0,6,1651,1557,-1,1,1
2,90,12603,12603,90,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,1651,1557,-1,1,1
3,742,47875,47937,745,96,0,0,0,0,97,5410,5408,97,5,0,0,0,0,3,518,34884,518,34884,518,0,6,1651,1557,-1,1,1
1,945,59393,59351,944,106,0,0,0,0,104,5932,5932,104,5,0,0,0,0,1,502,44874,502,44874,502,0,8,2293,2199,-1,1,1
2,201,20509,6316119,261,106,0,0,0,0,107,7350,6302960,167,5,0,0,0,0,2,564593,5645938,564593,5645938,564593,0,8,2293,2199,-1,1,1
3,941,59297,59393,945,106,0,0,0,0,103,5894,5932,104,5,0,0,0,0,3,502,44874,502,44874,502,0,8,2293,2199,-1,1,1
1,1147,70799,70757,1146,116,0,0,0,0,106,6052,6052,106,5,0,0,0,0,1,534,55404,534,55404,534,0,9,2908,2814,-1,1,1
2,219,22412,12620356,441,116,0,0,0,0,4,556,6302960,167,5,0,0,0,0,2,564593,11949225,564593,11949225,564593,0,9,2908,2814,-1,1,1
3,1142,70667,70869,1148,116,0,0,0,0,105,6014,6052,106,5,0,0,0,0,3,534,55404,534,55404,534,0,9,2908,2814,-1,1,1
1,1347,82097,82125,1347,126,0,0,0,0,101,5782,5504,99,5,0,0,0,0,1,561,66312,561,66312,561,0,9,3365,3270,-1,1,1
2,227,23358,12622189,458,126,0,0,0,0,6,668,278,2,5,0,0,0,0,2,-630328,0,-630328,0,-630328,0,9,3365,3270,-1,1,1
3,1341,81929,82167,1348,126,0,0,0,0,100,5744,5504,99,5,0,0,0,0,3,561,66312,561,66312,561,0,9,3365,3270,-1,1,1
1,1543,93344,93302,1542,136,0,0,0,0,100,5574,5504,99,5,0,0,0,0,1,561,76464,561,76464,561,0,7,3773,3672,-1,1,1
2,235,24437,12623296,466,136,0,0,0,0,3,320,278,2,5,0,0,0,0,2,0,0,0,0,0,0,7,3773,3672,-1,1,1
3,1536,93140,93344,1543,136,0,0,0,0,99,5534,5504,99,5,0,0,0,0,3,561,76464,561,76464,561,0,7,3773,3672,-1,1,1
1,1750,105178,111732,1849,146,0,0,0,0,105,5998,12594,205,5,0,0,0,0,1,475,81216,475,81216,475,0,7,4304,4202,-1,1,1
2,244,25591,12624408,474,146,0,0,0,0,5,598,556,4,5,0,0,0,0,2,0,0,0,0,0,0,7,4304,4202,-1,1,1
3,1842,111536,105178,1750,146,0,0,0,0,204,12556,5998,105,5,0,0,0,0,3,588,87102,588,87102,588,0,7,4304,4202,-1,1,1
1,1950,116476,124165,2062,156,0,0,0,0,103,5890,5890,103,5,0,0,0,0,1,583,105139,583,105139,583,0,7,4729,4627,-1,1,1
2,251,26467,12625242,480,156,0,0,0,0,5,598,556,4,5,0,0,0,0,2,0,0,0,0,0,0,7,4729,4627,-1,1,1
3,2054,123933,116476,1950,156,0,0,0,0,102,5852,5890,103,5,0,0,0,0,3,583,97524,583,97524,583,0,7,4729,4627,-1,1,1
1,2151,127840,135529,2263,166,0,0,0,0,107,6118,6118,107,5,0,0,0,0,1,-10200,0,-10200,0,-10200,0,7,5143,5041,-1,1,1
2,257,27301,12626076,486,166,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,7,5143,5041,-1,1,1
3,2255,135303,127840,2151,166,0,0,0,0,107,6122,6118,107,5,0,0,0,0,3,604,108054,604,108054,604,0,7,5143,5041,-1,1,1
1,2351,139126,146815,2463,176,0,0,0,0,105,5816,5816,105,5,0,0,0,0,1,594,118422,594,118422,594,0,7,5711,5609,-1,1,1
2,263,28135,18666774,649,176,0,0,0,0,2,278,6040142,159,5,0,0,0,0,2,0,0,0,0,0,0,7,5711,5609,-1,1,1
3,2611,6186417,139084,2350,176,0,0,0,0,261,6045640,5774,104,5,0,0,0,0,3,594,118422,594,118422,594,0,7,5711,5609,-1,1,1
1,2546,150118,157765,2657,186,0,0,0,0,98,5426,5384,97,5,0,0,0,0,1,523,128142,523,128142,523,0,7,6119,6017,-1,1,1
2,270,29011,18931249,674,186,0,0,0,0,2,278,362,4,5,0,0,0,0,2,630330,6303305,630330,6303305,630330,0,7,6119,6017,-1,1,1
3,2820,6460846,150034,2544,186,0,0,0,0,96,5344,5384,97,5,0,0,0,0,3,523,128142,523,128142,523,0,7,6119,6017,-1,1,1
1,2897,6201150,175331,2948,196,0,0,0,0,256,6045562,12096,196,5,0,0,0,0,1,1175,144812,1175,144812,1175,0,7,6785,6683,-1,1,1
2,278,30123,18932361,682,196,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,7,6785,6683,-1,1,1
3,3111,6478420,6201066,2895,196,0,0,0,0,196,12100,6045562,256,5,0,0,0,0,3,604522,6178278,604522,6178278,604522,0,7,6785,6683,-1,1,1
1,3201,6481821,6096148,3310,206,0,0,0,0,195,11994,5914346,254,5,0,0,0,0,1,565140,5801977,565140,5801977,565140,0,8,7447,7345,-1,1,1
2,284,30957,18933237,689,206,0,0,0,0,4,556,598,5,5,0,0,0,0,2,0,0,0,0,0,0,8,7447,7345,-1,1,1
3,3472,12399201,6481737,3199,206,0,0,0,0,253,5914308,11994,195,5,0,0,0,0,3,26796,6446245,26796,6446245,26796,0,8,7447,7345,-1,1,1
1,3419,6494608,6508016,3617,216,0,0,0,0,97,5396,11266,186,4,0,0,0,0,1,1096,6475261,1096,6475261,1096,0,10,8141,8039,-1,1,1
2,446,5940517,18934071,695,216,0,0,0,0,158,5909004,278,2,4,0,0,0,0,2,0,0,0,0,0,0,10,8141,8039,-1,1,1
3,3689,12805163,6494524,3417,216,0,0,0,0,96,5356,5396,97,4,0,0,0,0,3,720,6469706,720,6469706,720,0,10,8141,8039,-1,1,1
