Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
2,187,6304501,16993,184,56,0,0,0,0,0,0,556,4,4,0,0,0,0,2,0,7945,0,7945,0,0,6,499,423,-1,1,1
3,67,9120,8716,62,56,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,0,6,499,423,-1,1,1
4,184,16945,8884,66,56,0,0,0,0,4,556,556,4,4,0,0,0,0,4,0,0,0,0,0,0,6,499,423,-1,1,1
1,10,856,10081,75,66,0,0,0,0,0,0,759,5,5,0,0,0,0,1,0,0,0,0,0,0,6,812,730,-1,1,1
2,304,6312543,6321408,364,66,0,0,0,0,42,3068,2233365,67,5,0,0,0,0,2,249514,6311323,249514,6311323,249514,0,6,812,730,-1,1,1
3,74,10157,9823,70,66,0,0,0,0,5,759,759,5,5,0,0,0,0,3,0,0,0,0,0,0,6,812,730,-1,1,1
4,365,6321430,9921,73,66,0,0,0,0,68,2233435,759,5,5,0,0,0,0,4,0,0,0,0,0,0,6,812,730,-1,1,1
1,11,926,10957,82,76,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,0,8,1114,1030,-1,1,1
2,478,12615946,6329581,477,76,0,0,0,0,62,2232589,3275,41,4,0,0,0,0,2,249514,6311323,249514,6311323,249514,0,8,1114,1030,-1,1,1
3,187,18330,6314060,250,76,0,0,0,0,41,3275,2233145,66,4,0,0,0,0,3,0,0,0,0,0,0,8,1114,1030,-1,1,1
4,372,6322306,10867,81,76,0,0,0,0,4,556,556,4,4,0,0,0,0,4,0,0,0,0,0,0,8,1114,1030,-1,1,1
1,11,926,11791,88,86,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,1132,1048,-1,1,1
2,478,12615946,6330415,483,86,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,1132,1048,-1,1,1
3,193,19164,6314894,256,86,0,0,0,0,2,278,278,2,5,0,0,0,0,3,630328,6303287,630328,6303287,630328,0,6,1132,1048,-1,1,1
4,378,6323140,11701,87,86,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,0,6,1132,1048,-1,1,1
1,11,926,12667,95,96,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,0,4,1153,1069,-1,1,1
2,478,12615946,6331291,490,96,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,0,4,1153,1069,-1,1,1
3,200,20040,6315728,262,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,0,4,1153,1069,-1,1,1
4,385,6324016,12577,94,96,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,0,4,1153,1069,-1,1,1
1,11,926,13821,104,106,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,0,6,1462,1378,-1,1,1
2,582,12623081,12636134,677,106,0,0,0,0,36,2651,2364413,69,4,0,0,0,0,2,0,0,0,0,0,0,6,1462,1378,-1,1,1
3,209,21194,6323975,374,106,0,0,0,0,4,556,3207,40,4,0,0,0,0,3,0,0,0,0,0,0,6,1462,1378,-1,1,1
4,572,12628859,13731,103,106,0,0,0,0,69,2364413,556,4,4,0,0,0,0,4,0,0,0,0,0,0,6,1462,1378,-1,1,1
1,11,926,14697,111,116,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,0,8,1766,1682,-1,1,1
2,690,12630482,18940503,859,116,0,0,0,0,37,2719,2364415,69,5,0,0,0,0,2,0,0,0,0,0,0,8,1766,1682,-1,1,1
3,216,22070,6324809,380,116,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,0,8,1766,1682,-1,1,1
4,754,18933228,14607,110,116,0,0,0,0,69,2364415,556,4,5,0,0,0,0,4,0,0,0,0,0,0,8,1766,1682,-1,1,1
1,11,926,15601,118,126,0,0,0,0,0,0,278,2,4,0,0,0,0,1,0,0,0,0,0,0,8,2061,1974,-1,1,1
2,868,18934177,18948035,962,126,0,0,0,0,65,2363859,2864,37,4,0,0,0,0,2,0,0,0,0,0,0,8,2061,1974,-1,1,1
3,319,29602,12629338,564,126,0,0,0,0,37,2864,2364207,68,4,0,0,0,0,3,630355,6303551,630355,6303551,630355,0,8,2061,1974,-1,1,1
4,761,18934132,15441,116,126,0,0,0,0,3,348,278,2,4,0,0,0,0,4,0,0,0,0,0,0,8,2061,1974,-1,1,1
1,11,926,16680,126,136,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,2085,1995,-1,1,1
2,868,18934177,18949114,970,136,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,2085,1995,-1,1,1
3,327,30681,12630375,571,136,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,6303551,0,6303551,0,0,6,2085,1995,-1,1,1
4,769,18935211,16520,124,136,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,0,6,2085,1995,-1,1,1
1,12,996,17792,134,146,0,0,0,0,1,70,556,4,4,0,0,0,0,1,0,0,0,0,0,0,4,2105,2013,-1,1,1
2,868,18934177,18950296,979,146,0,0,0,0,0,0,556,4,4,0,0,0,0,2,0,0,0,0,0,0,4,2105,2013,-1,1,1
3,336,31863,12631487,579,146,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,0,4,2105,2013,-1,1,1
4,777,18936323,17702,133,146,0,0,0,0,4,556,556,4,4,0,0,0,0,4,0,0,0,0,0,0,4,2105,2013,-1,1,1
1,12,996,18626,140,156,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,2129,2037,-1,1,1
2,868,18934177,18951130,985,156,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,0,4,2129,2037,-1,1,1
3,342,32697,12632321,585,156,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,0,4,2129,2037,-1,1,1
4,783,18937157,18536,139,156,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,0,4,2129,2037,-1,1,1
1,12,996,19586,149,166,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,2156,2064,-1,1,1
2,868,18934177,18952090,994,166,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,0,4,2156,2064,-1,1,1
3,351,33657,12633155,591,166,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,0,4,2156,2064,-1,1,1
