Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
3,170,22292,18970522,1247,191,0,0,0,0,4,560,556,4,5,0,0,0,0,4,464,156006,464,156006,464,0,6,4767,4668,-1,1,1
1,1078,12667818,31193,296,201,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,5159,5060,-1,1,1
2,3275,190238,22286,159,201,0,0,0,0,98,5462,278,2,5,0,0,0,0,3,0,0,0,0,0,0,6,5159,5060,-1,1,1
3,177,23174,25274777,1427,201,0,0,0,0,2,280,395105,22,5,0,0,0,0,4,480,166320,480,166320,480,0,6,5159,5060,-1,1,1
1,1086,12668930,32305,304,211,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,5372,5273,-1,1,1
2,3471,201490,23398,167,211,0,0,0,0,98,5620,556,4,5,0,0,0,0,3,0,0,0,0,0,0,6,5372,5273,-1,1,1
3,185,24294,25275889,1435,211,0,0,0,0,4,560,556,4,5,0,0,0,0,4,507,176472,507,176472,507,0,6,5372,5273,-1,1,1
1,1092,12669764,33139,310,221,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,5703,5604,-1,1,1
2,3662,212314,24232,173,221,0,0,0,0,95,5470,556,4,5,0,0,0,0,3,0,0,0,0,0,0,6,5703,5604,-1,1,1
3,191,25134,25284544,1555,221,0,0,0,0,4,560,2219,25,5,0,0,0,0,4,453,186462,453,186462,453,0,6,5703,5604,-1,1,1
1,486,31572,9194,68,56,0,0,0,0,98,5632,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,852,762,-1,1,1
2,68,9194,8952,63,56,0,0,0,0,4,556,556,4,5,0,0,0,0,3,223766,6325751,223766,6325751,223766,0,6,852,762,-1,1,1
3,68,9234,6335211,661,56,0,0,0,0,4,560,2238221,160,5,0,0,0,0,4,0,0,0,0,0,0,6,852,762,-1,1,1
1,860,6346422,10343,77,66,0,0,0,0,164,2238574,829,6,5,0,0,0,0,1,0,0,0,0,0,0,7,1242,1146,-1,1,1
2,77,10343,9989,70,66,0,0,0,0,5,759,759,5,5,0,0,0,0,3,631311,6335579,631311,6335579,631311,0,7,1242,1146,-1,1,1
3,76,10319,12650061,1035,66,0,0,0,0,5,763,2238574,164,5,0,0,0,0,4,0,0,0,0,0,0,7,1242,1146,-1,1,1
1,1069,6358222,11219,84,76,0,0,0,0,105,6010,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,1473,1375,-1,1,1
2,84,11219,10893,77,76,0,0,0,0,4,556,556,4,5,0,0,0,0,3,491,6346433,491,6346433,491,0,6,1473,1375,-1,1,1
3,84,11271,12661861,1244,76,0,0,0,0,4,560,6010,105,5,0,0,0,0,4,0,0,0,0,0,0,6,1473,1375,-1,1,1
1,1274,6369790,12095,91,86,0,0,0,0,100,5570,278,2,5,0,0,0,0,1,0,0,0,0,0,0,5,1709,1611,-1,1,1
2,91,12095,11727,83,86,0,0,0,0,2,278,278,2,5,0,0,0,0,3,5437,54378,5437,54378,5437,0,5,1709,1611,-1,1,1
3,91,12153,12673429,1449,86,0,0,0,0,2,280,5570,100,5,0,0,0,0,4,0,0,0,0,0,0,5,1709,1611,-1,1,1
1,1472,6380968,12971,98,96,0,0,0,0,98,5462,278,2,5,0,0,0,0,1,0,0,0,0,0,0,5,1928,1830,-1,1,1
2,98,12971,12561,89,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,518,64638,518,64638,518,0,5,1928,1830,-1,1,1
3,98,13035,12684607,1647,96,0,0,0,0,2,280,5462,98,5,0,0,0,0,4,0,0,0,0,0,0,5,1928,1830,-1,1,1
1,1666,6392112,14125,107,106,0,0,0,0,96,5524,556,4,4,0,0,0,0,1,0,0,0,0,0,0,5,2149,2051,-1,1,1
2,107,14125,13673,97,106,0,0,0,0,4,556,556,4,4,0,0,0,0,3,491,74628,491,74628,491,0,5,2149,2051,-1,1,1
3,107,14197,12695751,1841,106,0,0,0,0,4,560,5524,96,4,0,0,0,0,4,0,0,0,0,0,0,5,2149,2051,-1,1,1
1,321,6322525,6337371,540,156,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,6303353,0,6303353,0,0,5,1556,1451,-1,1,1
2,320,6322459,18116,129,156,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,0,5,1556,1451,-1,1,1
3,146,19128,6338097,551,156,0,0,0,0,5,602,598,5,5,0,0,0,0,4,0,0,0,0,0,0,5,1556,1451,-1,1,1
1,2049,12707298,15001,114,116,0,0,0,0,171,2501018,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,2552,2454,-1,1,1
2,114,15001,14507,103,116,0,0,0,0,4,556,556,4,5,0,0,0,0,3,631414,6388768,631414,6388768,631414,0,6,2552,2454,-1,1,1
3,114,15079,19010937,2224,116,0,0,0,0,4,560,2501018,171,5,0,0,0,0,4,0,0,0,0,0,0,6,2552,2454,-1,1,1
1,2243,12718284,15835,120,126,0,0,0,0,96,5354,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,2767,2667,-1,1,1
2,121,15905,15341,109,126,0,0,0,0,3,348,278,2,5,0,0,0,0,3,507,6398974,507,6398974,507,0,6,2767,2667,-1,1,1
3,120,15919,19021923,2418,126,0,0,0,0,2,280,5354,96,5,0,0,0,0,4,0,0,0,0,0,0,6,2767,2667,-1,1,1
1,2614,19032999,16984,129,136,0,0,0,0,163,2500444,348,3,5,0,0,0,0,1,0,0,0,0,0,0,6,3162,3057,-1,1,1
2,129,16984,16448,117,136,0,0,0,0,2,278,348,3,5,0,0,0,0,3,631349,6409180,631349,6409180,631349,0,6,3162,3057,-1,1,1
3,128,17004,25336638,2789,136,0,0,0,0,2,280,2500444,163,5,0,0,0,0,4,0,0,0,0,0,0,6,3162,3057,-1,1,1
1,2814,19044455,18138,138,146,0,0,0,0,100,5740,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,3390,3284,-1,1,1
2,138,18138,17560,125,146,0,0,0,0,4,556,556,4,5,0,0,0,0,3,513,6419440,513,6419440,513,0,6,3390,3284,-1,1,1
3,138,18236,25348094,2989,146,0,0,0,0,4,560,5740,100,5,0,0,0,0,4,0,0,0,0,0,0,6,3390,3284,-1,1,1
1,3016,19055837,19056,146,156,0,0,0,0,100,5716,598,5,5,0,0,0,0,1,0,0,0,0,0,0,5,3607,3501,-1,1,1
2,146,19056,18394,131,156,0,0,0,0,5,598,556,4,5,0,0,0,0,3,12609,126090,12609,126090,12609,0,5,3607,3501,-1,1,1
3,146,19160,25359476,3191,156,0,0,0,0,5,602,5716,100,5,0,0,0,0,4,0,0,0,0,0,0,5,3607,3501,-1,1,1
1,3321,19074373,19932,153,166,0,0,0,0,140,8680,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,3942,3836,-1,1,1
2,153,19932,19228,137,166,0,0,0,0,4,556,556,4,5,0,0,0,0,3,1798,144078,1798,144078,1798,0,6,3942,3836,-1,1,1
3,153,20042,25378012,3496,166,0,0,0,0,4,560,8680,140,5,0,0,0,0,4,0,0,0,0,0,0,6,3942,3836,-1,1,1
1,3516,19085413,20766,159,176,0,0,0,0,95,5300,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,4155,4049,-1,1,1
2,159,20766,20062,143,176,0,0,0,0,2,278,278,2,5,0,0,0,0,3,507,154284,507,154284,507,0,6,4155,4049,-1,1,1
3,159,20882,25389052,3691,176,0,0,0,0,2,280,5300,95,5,0,0,0,0,4,0,0,0,0,0,0,6,4155,4049,-1,1,1
1,328,6323401,6338247,547,166,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,0,0,0,0,0,4,1584,1479,-1,1,1
2,327,6323335,18950,135,166,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,0,4,1584,1479,-1,1,1
3,153,20010,6338973,558,166,0,0,0,0,5,602,598,5,5,0,0,0,0,4,0,0,0,0,0,0,4,1584,1479,-1,1,1
1,375,25558,16958,182,56,0,0,0,0,98,5632,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,950,862,-1,1,1
2,68,9162,8952,63,56,0,0,0,0,4,556,556,4,5,0,0,0,0,3,907,31104,907,31104,907,0,6,950,862,-1,1,1
3,68,9202,41538,668,56,0,0,0,0,4,560,10654,191,5,0,0,0,0,4,0,0,0,0,0,0,6,950,862,-1,1,1
1,577,37141,18065,190,66,0,0,0,0,104,6105,759,5,5,0,0,0,0,1,0,0,0,0,0,0,6,1397,1302,-1,1,1
2,76,10269,10059,71,66,0,0,0,0,5,759,759,5,5,0,0,0,0,3,1074,53136,1074,53136,1074,0,6,1397,1302,-1,1,1
3,76,10315,63905,1070,66,0,0,0,0,5,763,11505,204,5,0,0,0,0,4,0,0,0,0,0,0,6,1397,1302,-1,1,1
1,769,48007,18941,197,76,0,0,0,0,99,5686,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,1787,1691,-1,1,1
2,83,11145,10893,77,76,0,0,0,0,4,556,556,4,5,0,0,0,0,3,950,72630,950,72630,950,0,6,1787,1691,-1,1,1
3,83,11197,84939,1450,76,0,0,0,0,4,560,10870,195,5,0,0,0,0,4,0,0,0,0,0,0,6,1787,1691,-1,1,1
1,968,59251,19775,203,86,0,0,0,0,97,5396,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,2304,2208,-1,1,1
2,89,11979,11727,83,86,0,0,0,0,2,278,278,2,5,0,0,0,0,3,1207,100779,1207,100779,1207,0,6,2304,2208,-1,1,1
3,89,12037,113964,1949,86,0,0,0,0,2,280,13311,230,5,0,0,0,0,4,0,0,0,0,0,0,6,2304,2208,-1,1,1
1,1339,6373833,20651,210,96,0,0,0,0,163,2369340,278,2,5,0,0,0,0,1,0,0,0,0,0,0,7,2886,2790,-1,1,1
2,96,12855,12561,89,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,382874,3929523,382874,3929523,382874,0,7,2886,2790,-1,1,1
3,96,12919,6438806,2510,96,0,0,0,0,2,280,2374416,257,5,0,0,0,0,4,0,0,0,0,0,0,7,2886,2790,-1,1,1
1,1542,6385463,21805,219,106,0,0,0,0,101,5794,556,4,5,0,0,0,0,1,0,0,0,0,0,0,7,3322,3226,-1,1,1
2,105,14009,13673,97,106,0,0,0,0,4,556,556,4,5,0,0,0,0,3,1047,142899,1047,142899,1047,0,7,3322,3226,-1,1,1
3,105,14081,6460696,2903,106,0,0,0,0,4,560,10978,197,5,0,0,0,0,4,0,0,0,0,0,0,7,3322,3226,-1,1,1
1,1746,6396993,22681,226,116,0,0,0,0,104,5972,556,4,4,0,0,0,0,1,0,0,0,0,0,0,6,3728,3630,-1,1,1
2,113,14955,14507,103,116,0,0,0,0,5,626,556,4,4,0,0,0,0,3,977,163203,977,163203,977,0,6,3728,3630,-1,1,1
3,112,14963,6482740,3302,116,0,0,0,0,4,560,11248,202,4,0,0,0,0,4,0,0,0,0,0,0,6,3728,3630,-1,1,1
1,1943,6408129,23585,233,126,0,0,0,0,98,5462,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,4132,4033,-1,1,1
2,119,15789,15411,110,126,0,0,0,0,2,278,348,3,5,0,0,0,0,3,945,183561,945,183561,945,0,6,4132,4033,-1,1,1
3,119,15873,6504070,3688,126,0,0,0,0,2,280,10646,194,5,0,0,0,0,4,0,0,0,0,0,0,6,4132,4033,-1,1,1
1,2251,6426989,24664,241,136,0,0,0,0,141,8565,278,2,5,0,0,0,0,1,0,0,0,0,0,0,7,4652,4549,-1,1,1
2,127,16868,16448,117,136,0,0,0,0,2,278,278,2,5,0,0,0,0,3,2476,208329,2476,208329,2476,0,7,4652,4549,-1,1,1
3,127,16958,6533028,4183,136,0,0,0,0,2,280,13695,236,5,0,0,0,0,4,0,0,0,0,0,0,7,4652,4549,-1,1,1
1,2449,6438361,33003,354,146,0,0,0,0,101,5794,3275,41,5,0,0,0,0,1,0,0,0,0,0,0,8,5163,5059,-1,1,1
2,135,17980,17560,125,146,0,0,0,0,4,556,556,4,5,0,0,0,0,3,1042,231952,1042,231952,1042,0,8,5163,5059,-1,1,1
3,135,18078,6554838,4574,146,0,0,0,0,4,560,11156,200,5,0,0,0,0,4,0,0,0,0,0,0,8,5163,5059,-1,1,1
1,2648,6449605,33837,360,156,0,0,0,0,101,5782,556,4,5,0,0,0,0,1,0,7153,0,7153,0,0,7,5752,5648,-1,1,1
2,141,18814,18394,131,156,0,0,0,0,4,556,556,4,5,0,0,0,0,3,250447,6548644,250447,6548644,250447,0,7,5752,5648,-1,1,1
3,141,18918,12879649,5135,156,0,0,0,0,4,560,2505987,263,5,0,0,0,0,4,0,0,0,0,0,0,7,5752,5648,-1,1,1
1,2850,6460987,34797,369,166,0,0,0,0,100,5740,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,6179,6075,-1,1,1
2,150,19774,19228,137,166,0,0,0,0,4,556,556,4,5,0,0,0,0,3,972,6569758,972,6569758,972,0,6,6179,6075,-1,1,1
3,150,19884,12901777,5536,166,0,0,0,0,4,560,11248,202,5,0,0,0,0,4,0,0,0,0,0,0,6,6179,6075,-1,1,1
1,3043,6471907,35673,376,176,0,0,0,0,95,5300,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,6590,6486,-1,1,1
2,157,20650,20062,143,176,0,0,0,0,2,278,278,2,5,0,0,0,0,3,1031,6590440,1031,6590440,1031,0,6,6590,6486,-1,1,1
3,157,20766,12923119,5922,176,0,0,0,0,2,280,10592,193,5,0,0,0,0,4,0,0,0,0,0,0,6,6590,6486,-1,1,1
1,91,12645,12645,91,96,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,0,4,355,264,-1,1,1
2,91,12645,12561,89,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,0,4,355,264,-1,1,1
3,91,12709,12645,91,96,0,0,0,0,2,280,278,2,5,0,0,0,0,4,0,0,0,0,0,0,4,355,264,-1,1,1
1,100,13799,13799,100,106,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,0,0,0,0,0,4,391,300,-1,1,1
2,100,13799,13673,97,106,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,0,4,391,300,-1,1,1
3,100,13871,13799,100,106,0,0,0,0,5,602,598,5,5,0,0,0,0,4,0,0,0,0,0,0,4,391,300,-1,1,1
1,107,14675,14675,107,116,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,0,0,0,0,0,5,516,424,-1,1,1
2,215,21799,14507,103,116,0,0,0,0,113,7722,556,4,5,0,0,0,0,3,0,0,0,0,0,0,5,516,424,-1,1,1
3,108,14823,14675,107,116,0,0,0,0,6,672,598,5,5,0,0,0,0,4,621,6216,621,6216,621,0,5,516,424,-1,1,1
1,114,15551,15551,114,126,0,0,0,0,5,598,320,3,5,0,0,0,0,1,0,0,0,0,0,0,5,571,479,-1,1,1
2,237,23942,15411,110,126,0,0,0,0,5,598,278,2,5,0,0,0,0,3,0,0,0,0,0,0,5,571,479,-1,1,1
3,115,15705,15551,114,126,0,0,0,0,5,602,320,3,5,0,0,0,0,4,0,8275,0,8275,0,0,5,571,479,-1,1,1
1,122,16630,16700,123,136,0,0,0,0,3,320,320,3,5,0,0,0,0,1,0,0,0,0,0,0,5,605,507,-1,1,1
2,246,25091,16448,117,136,0,0,0,0,3,320,278,2,5,0,0,0,0,3,0,0,0,0,0,0,5,605,507,-1,1,1
3,123,16790,16630,122,136,0,0,0,0,3,322,320,3,5,0,0,0,0,4,0,0,0,0,0,0,5,605,507,-1,1,1
1,291,6188942,17854,132,146,0,0,0,0,165,6171756,598,5,5,0,0,0,0,1,0,0,0,0,0,0,5,781,683,-1,1,1
2,255,26245,17560,125,146,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,0,5,781,683,-1,1,1
3,132,17952,6189012,292,146,0,0,0,0,5,602,6171756,165,5,0,0,0,0,4,0,0,0,0,0,0,5,781,683,-1,1,1
1,313,6322156,18730,139,156,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,0,0,0,0,0,5,844,745,-1,1,1
2,262,27121,18394,131,156,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,0,5,844,745,-1,1,1
3,139,18834,6322156,313,156,0,0,0,0,5,602,598,5,5,0,0,0,0,4,0,0,0,0,0,0,5,844,745,-1,1,1
1,319,6322990,19564,145,166,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,5,868,769,-1,1,1
2,268,27955,19228,137,166,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,0,5,868,769,-1,1,1
3,145,19674,6322990,319,166,0,0,0,0,4,560,556,4,5,0,0,0,0,4,0,0,0,0,0,0,5,868,769,-1,1,1
1,424,6330330,20440,152,176,0,0,0,0,101,6784,320,3,5,0,0,0,0,1,0,0,0,0,0,0,5,987,888,-1,1,1
2,275,28831,20062,143,176,0,0,0,0,3,320,278,2,5,0,0,0,0,3,0,0,0,0,0,0,5,987,888,-1,1,1
3,152,20556,6330330,424,176,0,0,0,0,3,322,6784,101,5,0,0,0,0,4,0,0,0,0,0,0,5,987,888,-1,1,1
1,449,6332621,21400,161,186,0,0,0,0,4,362,362,4,5,0,0,0,0,1,0,0,0,0,0,0,5,1046,947,-1,1,1
2,284,29791,20896,149,186,0,0,0,0,4,362,278,2,5,0,0,0,0,3,0,0,0,0,0,0,5,1046,947,-1,1,1
3,161,21522,6332621,449,186,0,0,0,0,4,364,362,4,5,0,0,0,0,4,0,0,0,0,0,0,5,1046,947,-1,1,1
1,457,6333733,22512,169,196,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,0,5,1078,979,-1,1,1
2,292,30903,22008,157,196,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,0,5,1078,979,-1,1,1
3,169,22642,6333733,457,196,0,0,0,0,4,560,556,4,4,0,0,0,0,4,0,0,0,0,0,0,5,1078,979,-1,1,1
1,464,6334609,23388,176,206,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,0,0,0,0,0,4,1106,1007,-1,1,1
2,299,31779,22842,163,206,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,0,4,1106,1007,-1,1,1
3,176,23524,6334609,464,206,0,0,0,0,5,602,598,5,5,0,0,0,0,4,0,0,0,0,0,0,4,1106,1007,-1,1,1
1,471,6335485,24264,183,216,0,0,0,0,3,320,320,3,5,0,0,0,0,1,0,0,0,0,0,0,4,1134,1035,-1,1,1
2,306,32655,23676,169,216,0,0,0,0,3,320,278,2,5,0,0,0,0,3,0,0,0,0,0,0,4,1134,1035,-1,1,1
3,183,24406,6335485,471,216,0,0,0,0,3,322,320,3,5,0,0,0,0,4,0,0,0,0,0,0,4,1134,1035,-1,1,1
1,465,30260,16017,174,51,0,0,0,0,100,5740,556,4,4,0,0,0,0,1,0,7615,0,7615,0,0,6,751,660,-1,1,1
2,63,8564,8118,57,51,0,0,0,0,4,556,556,4,4,0,0,0,0,3,529,21222,529,21222,529,0,6,751,660,-1,1,1
3,63,8600,29982,463,51,0,0,0,0,4,560,5740,100,4,0,0,0,0,4,0,0,0,0,0,0,6,751,660,-1,1,1
1,669,41790,16893,181,61,0,0,0,0,102,5694,278,2,4,0,0,0,0,1,0,0,0,0,0,0,5,975,882,-1,1,1
2,70,9440,9022,64,61,0,0,0,0,2,278,278,2,4,0,0,0,0,3,529,31698,529,31698,529,0,5,975,882,-1,1,1
3,71,9552,41442,666,61,0,0,0,0,3,350,5624,101,4,0,0,0,0,4,0,0,0,0,0,0,5,975,882,-1,1,1
1,866,53087,18000,189,71,0,0,0,0,96,5354,348,3,5,0,0,0,0,1,0,0,0,0,0,0,5,1195,1096,-1,1,1
2,78,10547,10059,71,71,0,0,0,0,2,278,278,2,5,0,0,0,0,3,464,41958,464,41958,464,0,5,1195,1096,-1,1,1
3,78,10595,52809,864,71,0,0,0,0,2,280,5354,96,5,0,0,0,0,4,0,0,0,0,0,0,5,1195,1096,-1,1,1
1,1174,71944,19154,198,81,0,0,0,0,132,8165,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,1521,1422,-1,1,1
2,87,11701,11171,79,81,0,0,0,0,4,556,556,4,5,0,0,0,0,3,725,59449,725,59449,725,0,6,1521,1422,-1,1,1
3,87,11757,71666,1172,81,0,0,0,0,4,560,8165,132,5,0,0,0,0,4,0,0,0,0,0,0,6,1521,1422,-1,1,1
1,1376,83350,20030,205,91,0,0,0,0,101,5794,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,1755,1656,-1,1,1
2,94,12577,12005,85,91,0,0,0,0,4,556,556,4,5,0,0,0,0,3,518,70141,518,70141,518,0,6,1755,1656,-1,1,1
3,94,12639,83072,1374,91,0,0,0,0,4,560,5794,101,5,0,0,0,0,4,0,0,0,0,0,0,6,1755,1656,-1,1,1
1,1579,94810,6324267,385,101,0,0,0,0,99,5686,2101875,63,5,0,0,0,0,1,249512,6303287,249512,6303287,249512,0,7,2263,2164,-1,1,1
2,215,21248,12839,91,101,0,0,0,0,42,3339,556,4,5,0,0,0,0,3,7327,73278,7327,73278,7327,0,7,2263,2164,-1,1,1
3,101,13521,94532,1577,101,0,0,0,0,4,560,5686,99,5,0,0,0,0,4,0,0,0,0,0,0,7,2263,2164,-1,1,1
1,1959,6380254,6325143,392,111,0,0,0,0,153,2106552,278,2,4,0,0,0,0,1,0,0,0,0,0,0,8,2673,2574,-1,1,1
2,222,22124,13743,98,111,0,0,0,0,2,278,348,3,4,0,0,0,0,3,628493,6358216,628493,6358216,628493,0,8,2673,2574,-1,1,1
3,108,14403,6379976,1957,111,0,0,0,0,2,280,2106552,153,4,0,0,0,0,4,0,0,0,0,0,0,8,2673,2574,-1,1,1
1,2161,6391830,6326297,401,121,0,0,0,0,99,5686,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,2884,2785,-1,1,1
2,231,23278,14855,106,121,0,0,0,0,4,556,556,4,5,0,0,0,0,3,475,6368098,475,6368098,475,0,6,2884,2785,-1,1,1
3,117,15565,6391552,2159,121,0,0,0,0,4,560,5686,99,5,0,0,0,0,4,0,0,0,0,0,0,6,2884,2785,-1,1,1
1,2360,6403251,6334625,514,131,0,0,0,0,99,5835,3476,42,5,0,0,0,0,1,271,7217,271,7217,271,0,6,3221,3115,-1,1,1
2,239,24385,15892,113,131,0,0,0,0,6,829,759,5,5,0,0,0,0,3,10416,104166,10416,104166,10416,0,6,3221,3115,-1,1,1
3,125,16678,6402903,2357,131,0,0,0,0,5,763,5835,99,5,0,0,0,0,4,0,0,0,0,0,0,6,3221,3115,-1,1,1
1,2564,6414777,6335529,521,141,0,0,0,0,102,5848,626,5,5,0,0,0,0,1,0,0,0,0,0,0,6,3444,3338,-1,1,1
2,245,25219,16726,119,141,0,0,0,0,4,556,556,4,5,0,0,0,0,3,486,114912,486,114912,486,0,6,3444,3338,-1,1,1
3,131,17518,6414499,2562,141,0,0,0,0,4,560,5848,102,5,0,0,0,0,4,0,0,0,0,0,0,6,3444,3338,-1,1,1
1,2874,6433620,6336447,529,151,0,0,0,0,139,8409,362,4,5,0,0,0,0,1,0,0,0,0,0,0,5,3779,3672,-1,1,1
2,253,26137,17560,125,151,0,0,0,0,4,362,278,2,5,0,0,0,0,3,774,132837,774,132837,774,0,5,3779,3672,-1,1,1
3,139,18442,6433342,2872,151,0,0,0,0,4,364,8409,139,5,0,0,0,0,4,0,0,0,0,0,0,5,3779,3672,-1,1,1
1,3071,6444756,6337323,536,161,0,0,0,0,95,5300,278,2,5,0,0,0,0,1,0,0,0,0,0,0,5,3996,3889,-1,1,1
2,260,27013,18394,131,161,0,0,0,0,2,278,278,2,5,0,0,0,0,3,459,143043,459,143043,459,0,5,3996,3889,-1,1,1
3,146,19324,6444478,3069,161,0,0,0,0,2,280,5300,95,5,0,0,0,0,4,0,0,0,0,0,0,5,3996,3889,-1,1,1
1,3264,6455846,6338477,545,171,0,0,0,0,96,5524,556,4,5,0,0,0,0,1,0,0,0,0,0,0,5,4224,4117,-1,1,1
2,269,28167,19506,139,171,0,0,0,0,4,556,556,4,5,0,0,0,0,3,496,153411,496,153411,496,0,5,4224,4117,-1,1,1
3,155,20486,6455568,3262,171,0,0,0,0,4,560,5524,96,5,0,0,0,0,4,0,0,0,0,0,0,5,4224,4117,-1,1,1
1,294,24520,31768,490,56,0,0,0,0,32,2699,5794,101,5,0,0,0,0,1,518,22464,518,22464,518,0,8,1312,1222,-1,1,1
2,491,32004,8674,61,56,0,0,0,0,101,5794,556,4,5,0,0,0,0,3,-516,0,-516,0,-516,0,8,1312,1222,-1,1,1
3,65,8880,24590,295,56,0,0,0,0,4,560,2769,33,5,0,0,0,0,4,518,22464,518,22464,518,0,8,1312,1222,-1,1,1
1,307,25873,43177,689,66,0,0,0,0,5,759,5851,99,5,0,0,0,0,1,480,32508,480,32508,480,0,9,1736,1639,-1,1,1
2,692,43529,9781,69,66,0,0,0,0,99,5851,759,5,5,0,0,0,0,3,0,7633,0,7633,0,0,9,1736,1639,-1,1,1
