Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
3,75,10065,10343,77,66,0,0,0,0,5,759,759,5,4,0,0,0,0,4,0,0,0,0,0,0,4,757,667,-1,1,1
1,199,19082,6314253,250,76,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,787,695,-1,1,1
2,257,6314567,11219,84,76,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,4,787,695,-1,1,1
3,82,10941,11219,84,76,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,0,4,787,695,-1,1,1
1,379,6323319,6322752,368,86,0,0,0,0,67,2364137,3195,42,5,0,0,0,0,1,311,7549,311,7549,311,0,6,1100,1008,-1,1,1
2,264,6315443,12095,91,86,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,1100,1008,-1,1,1
3,89,11817,12095,91,86,0,0,0,0,2,278,278,2,5,0,0,0,0,4,249512,6303287,249512,6303287,249512,0,6,1100,1008,-1,1,1
1,386,6324195,6323586,374,96,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,7549,0,7549,0,0,6,1128,1036,-1,1,1
2,271,6316319,12971,98,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,1128,1036,-1,1,1
3,96,12693,12971,98,96,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,6303287,0,6303287,0,0,6,1128,1036,-1,1,1
1,395,6325349,6324698,382,106,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,5,1338,1245,-1,1,1
2,453,12620834,14125,107,106,0,0,0,0,72,2495685,556,4,5,0,0,0,0,2,0,0,0,0,0,0,5,1338,1245,-1,1,1
3,106,13917,14125,107,106,0,0,0,0,5,626,556,4,5,0,0,0,0,4,630328,6303287,630328,6303287,630328,0,5,1338,1245,-1,1,1
1,599,12633080,6344790,641,156,0,0,0,0,5,598,556,4,5,0,0,0,0,1,0,6303353,0,6303353,0,0,6,1713,1614,-1,1,1
2,322,6322567,19024,146,156,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,0,6,1713,1614,-1,1,1
3,542,6337649,19024,146,156,0,0,0,0,5,598,598,5,5,0,0,0,0,4,0,7218,0,7218,0,0,6,1713,1614,-1,1,1
1,402,6326225,6325532,388,116,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,5,1366,1273,-1,1,1
2,460,12621710,15001,114,116,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,5,1366,1273,-1,1,1
3,113,14793,15001,114,116,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,0,5,1366,1273,-1,1,1
1,581,12630420,6333861,503,126,0,0,0,0,72,2495685,3529,47,5,0,0,0,0,1,364,7351,364,7351,364,0,6,1672,1578,-1,1,1
2,466,12622544,15835,120,126,0,0,0,0,4,556,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,1672,1578,-1,1,1
3,119,15627,15905,121,126,0,0,0,0,2,278,278,2,5,0,0,0,0,4,315147,6303287,315147,6303287,315147,0,6,1672,1578,-1,1,1
1,589,12631499,6342035,614,136,0,0,0,0,2,278,2931,38,5,0,0,0,0,1,311,14372,311,14372,311,0,7,1808,1710,-1,1,1
2,474,12623623,16914,128,136,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,7,1808,1710,-1,1,1
3,127,16706,16984,129,136,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,6303287,0,6303287,0,0,7,1808,1710,-1,1,1
1,599,12632723,6343147,622,146,0,0,0,0,4,556,556,4,5,0,0,0,0,1,702,7021,702,7021,702,0,5,1838,1738,-1,1,1
2,484,12624847,18138,138,146,0,0,0,0,5,626,626,5,5,0,0,0,0,2,0,0,0,0,0,0,5,1838,1738,-1,1,1
3,136,17860,18138,138,146,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,0,5,1838,1738,-1,1,1
1,607,12633641,6343981,628,156,0,0,0,0,5,598,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,1878,1778,-1,1,1
2,492,12625765,19056,146,156,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,0,4,1878,1778,-1,1,1
3,144,18778,19056,146,156,0,0,0,0,5,598,598,5,5,0,0,0,0,4,0,0,0,0,0,0,4,1878,1778,-1,1,1
1,614,12634517,12648195,807,166,0,0,0,0,4,556,2626974,75,5,0,0,0,0,1,0,0,0,0,0,0,5,2079,1979,-1,1,1
2,499,12626641,19932,153,166,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,5,2079,1979,-1,1,1
3,151,19654,19932,153,166,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,0,5,2079,1979,-1,1,1
1,729,12642841,18952456,987,176,0,0,0,0,45,3392,2757947,76,5,0,0,0,0,1,0,0,0,0,0,0,7,2386,2286,-1,1,1
2,505,12627475,20766,159,176,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,7,2386,2286,-1,1,1
3,157,20488,20766,159,176,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,0,7,2386,2286,-1,1,1
1,116,16184,16100,114,131,0,0,0,0,5,759,759,5,5,0,0,0,0,1,0,0,0,0,0,0,4,458,360,-1,1,1
2,117,16254,16184,116,131,0,0,0,0,5,759,759,5,5,0,0,0,0,4,0,0,0,0,0,0,4,458,360,-1,1,1
1,125,17172,17004,121,141,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,489,389,-1,1,1
2,124,17130,17172,125,141,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,0,4,489,389,-1,1,1
1,246,25845,6321218,300,151,0,0,0,0,26,2139,657646,28,5,0,0,0,0,1,0,0,0,0,0,0,6,804,704,-1,1,1
2,131,18006,18048,132,151,0,0,0,0,2,278,278,2,5,0,0,0,0,4,225,7681,225,7681,225,0,6,804,704,-1,1,1
1,606,12633956,6345624,647,166,0,0,0,0,5,598,556,4,4,0,0,0,0,1,0,0,0,0,0,0,7,1888,1789,-1,1,1
2,488,12494535,19900,153,166,0,0,0,0,164,6171690,598,5,4,0,0,0,0,2,0,0,0,0,0,0,7,1888,1789,-1,1,1
3,549,6338525,19900,153,166,0,0,0,0,5,598,598,5,4,0,0,0,0,4,0,0,0,0,0,0,7,1888,1789,-1,1,1
1,253,26721,6322052,306,161,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,6303306,0,6303306,0,0,6,832,732,-1,1,1
2,138,18882,18924,139,161,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,7681,0,7681,0,0,6,832,732,-1,1,1
1,435,6331255,6330697,424,171,0,0,0,0,30,657924,2417,28,5,0,0,0,0,1,741,7417,741,7417,741,0,6,1143,1043,-1,1,1
2,147,20036,20078,148,171,0,0,0,0,4,556,556,4,5,0,0,0,0,4,630330,6303306,630330,6303306,630330,0,6,1143,1043,-1,1,1
1,442,6332131,12634956,604,181,0,0,0,0,4,556,657903,30,5,0,0,0,0,1,630335,6310768,630335,6310768,630335,0,7,1353,1253,-1,1,1
2,154,20912,20954,155,181,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,6303306,0,6303306,0,0,7,1353,1253,-1,1,1
1,449,6333007,12643521,723,191,0,0,0,0,4,556,2285,26,5,0,0,0,0,1,630903,6309039,630903,6309039,630903,0,6,1494,1394,-1,1,1
2,161,21788,21830,162,191,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,0,6,1494,1394,-1,1,1
1,569,6341613,18947782,903,201,0,0,0,0,27,2204,788897,31,5,0,0,0,0,1,512853,5128539,512853,5128539,512853,0,7,1810,1709,-1,1,1
2,169,22734,22706,169,201,0,0,0,0,3,348,278,2,5,0,0,0,0,4,219,7614,219,7614,219,0,7,1810,1709,-1,1,1
1,578,6342767,18948894,911,211,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,6303353,0,6303353,0,0,6,1838,1737,-1,1,1
2,178,23888,23860,178,211,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,7614,0,7614,0,0,6,1838,1737,-1,1,1
1,585,6343643,18949728,917,221,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,5,2049,1948,-1,1,1
2,360,6328257,24736,185,221,0,0,0,0,33,789175,556,4,5,0,0,0,0,4,630341,6303419,630341,6303419,630341,0,5,2049,1948,-1,1,1
1,592,6344519,18950562,923,231,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,2189,2088,-1,1,1
2,479,6336786,25612,192,231,0,0,0,0,32,2669,556,4,5,0,0,0,0,4,753,6310956,753,6310956,753,0,6,2189,2088,-1,1,1
1,600,6345437,18951396,929,241,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,0,5,2221,2120,-1,1,1
2,487,6337704,26530,200,241,0,0,0,0,2,278,278,2,5,0,0,0,0,4,753,7537,753,7537,753,0,5,2221,2120,-1,1,1
1,715,6353762,25255591,1108,251,0,0,0,0,28,2271,920167,34,5,0,0,0,0,1,0,0,0,0,0,0,6,2528,2426,-1,1,1
2,493,6338538,27364,206,251,0,0,0,0,2,278,278,2,5,0,0,0,0,4,741,7417,741,7417,741,0,6,2528,2426,-1,1,1
1,416,12616035,40983,599,56,0,0,0,0,66,2233164,8219,133,4,0,0,0,0,1,-64,0,-64,0,-64,0,8,1321,1230,-1,1,1
2,241,6312381,8884,66,56,0,0,0,0,5,626,556,4,4,0,0,0,0,2,0,0,0,0,0,0,8,1321,1230,-1,1,1
3,180,16680,8884,66,56,0,0,0,0,4,556,556,4,4,0,0,0,0,4,223260,12606725,223260,12606725,223260,0,8,1321,1230,-1,1,1
1,424,12617142,52620,802,66,0,0,0,0,5,759,6105,104,5,0,0,0,0,1,3457,34573,3457,34573,3457,0,8,1657,1561,-1,1,1
2,364,6321390,9991,74,66,0,0,0,0,47,3827,829,6,5,0,0,0,0,2,0,0,0,0,0,0,8,1657,1561,-1,1,1
3,187,17717,9991,74,66,0,0,0,0,5,759,759,5,5,0,0,0,0,4,320,12614697,320,12614697,320,0,8,1657,1561,-1,1,1
1,431,12618018,63444,993,76,0,0,0,0,4,556,5686,99,4,0,0,0,0,1,3655,36558,3655,36558,3655,0,6,1865,1768,-1,1,1
2,371,6322266,10867,81,76,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,0,6,1865,1768,-1,1,1
3,195,18663,10867,81,76,0,0,0,0,5,626,556,4,4,0,0,0,0,4,631132,6311325,631132,6311325,631132,0,6,1865,1768,-1,1,1
1,437,12618852,74688,1192,86,0,0,0,0,2,278,5450,98,5,0,0,0,0,1,459,46926,459,46926,459,0,5,2082,1985,-1,1,1
2,377,6323100,11701,87,86,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,5,2082,1985,-1,1,1
3,201,19497,11701,87,86,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,0,5,2082,1985,-1,1,1
1,444,12619728,93525,1501,96,0,0,0,0,2,278,8643,142,5,0,0,0,0,1,806,64813,806,64813,806,0,6,2413,2316,-1,1,1
2,384,6323976,12577,94,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,2413,2316,-1,1,1
3,208,20373,12577,94,96,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,0,6,2413,2316,-1,1,1
1,453,12620882,105167,1704,106,0,0,0,0,4,556,5794,101,4,0,0,0,0,1,534,75829,534,75829,534,0,6,2653,2556,-1,1,1
2,393,6325130,13731,103,106,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,0,6,2653,2556,-1,1,1
3,217,21527,13731,103,106,0,0,0,0,4,556,556,4,4,0,0,0,0,4,0,0,0,0,0,0,6,2653,2556,-1,1,1
1,460,12621758,116531,1905,116,0,0,0,0,4,556,5794,101,5,0,0,0,0,1,7824,78246,7824,78246,7824,0,6,2978,2879,-1,1,1
2,509,6333477,14607,110,116,0,0,0,0,41,3275,556,4,5,0,0,0,0,2,0,0,0,0,0,0,6,2978,2879,-1,1,1
3,224,22403,14677,111,116,0,0,0,0,4,556,626,5,5,0,0,0,0,4,0,0,0,0,0,0,6,2978,2879,-1,1,1
1,467,12622662,127791,2104,126,0,0,0,0,2,278,5462,98,4,0,0,0,0,1,464,88452,464,88452,464,0,6,3193,3093,-1,1,1
2,515,6334311,15511,117,126,0,0,0,0,2,278,348,3,4,0,0,0,0,2,0,0,0,0,0,0,6,3193,3093,-1,1,1
3,230,23237,15511,117,126,0,0,0,0,2,278,278,2,4,0,0,0,0,4,0,7285,0,7285,0,0,6,3193,3093,-1,1,1
1,475,12623741,6442448,2474,136,0,0,0,0,2,278,2500644,167,5,0,0,0,0,1,631360,6402052,631360,6402052,631360,0,6,3589,3485,-1,1,1
2,523,6335390,16590,125,136,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,3589,3485,-1,1,1
3,238,24316,16590,125,136,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,0,6,3589,3485,-1,1,1
1,656,18928214,6461101,2778,146,0,0,0,0,72,2495685,8567,139,4,0,0,0,0,1,836,6419519,836,6419519,836,0,8,4082,3978,-1,1,1
2,531,6336502,17702,133,146,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,0,8,4082,3978,-1,1,1
3,351,32655,17702,133,146,0,0,0,0,41,3275,556,4,4,0,0,0,0,4,0,0,0,0,0,0,8,4082,3978,-1,1,1
1,662,18929048,6472291,2976,156,0,0,0,0,4,556,5728,100,5,0,0,0,0,1,12190,121903,12190,121903,12190,0,7,4309,4204,-1,1,1
2,537,6337336,18536,139,156,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,7,4309,4204,-1,1,1
3,358,33559,18536,139,156,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,6303287,0,6303287,0,0,7,4309,4204,-1,1,1
1,671,18930008,6483589,3176,166,0,0,0,0,4,556,5740,100,5,0,0,0,0,1,469,129870,469,129870,469,0,5,4538,4433,-1,1,1
2,546,6338296,19496,148,166,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,5,4538,4433,-1,1,1
3,367,34519,19496,148,166,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,0,5,4538,4433,-1,1,1
1,678,18930884,6494521,3369,176,0,0,0,0,2,278,5354,96,4,0,0,0,0,1,502,140022,502,140022,502,0,5,4754,4649,-1,1,1
2,553,6339172,20372,155,176,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,0,5,4754,4649,-1,1,1
3,374,35395,20372,155,176,0,0,0,0,2,278,278,2,4,0,0,0,0,4,0,0,0,0,0,0,5,4754,4649,-1,1,1
1,91,12645,12603,90,96,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,0,4,358,259,-1,1,1
2,90,12409,12645,91,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,4,358,259,-1,1,1
3,91,12645,12645,91,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,0,4,358,259,-1,1,1
1,203,20593,6316077,260,106,0,0,0,0,108,7392,6302918,166,5,0,0,0,0,1,0,0,0,0,0,0,6,630,531,-1,1,1
2,99,13563,13799,100,106,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,0,6,630,531,-1,1,1
3,100,13799,13799,100,106,0,0,0,0,5,598,598,5,5,0,0,0,0,3,0,0,0,0,0,0,6,630,531,-1,1,1
1,333,29860,12620272,439,116,0,0,0,0,116,7920,6302918,166,5,0,0,0,0,1,0,0,0,0,0,0,8,953,854,-1,1,1
2,106,14439,14675,107,116,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,0,8,953,854,-1,1,1
3,107,14675,14675,107,116,0,0,0,0,5,598,598,5,5,0,0,0,0,3,0,0,0,0,0,0,8,953,854,-1,1,1
1,354,31917,12622231,459,126,0,0,0,0,4,362,404,5,5,0,0,0,0,1,0,0,0,0,0,0,8,1040,939,-1,1,1
2,114,15357,15593,115,126,0,0,0,0,4,362,362,4,5,0,0,0,0,2,0,0,0,0,0,0,8,1040,939,-1,1,1
3,115,15593,15663,116,126,0,0,0,0,6,640,432,5,5,0,0,0,0,3,0,0,0,0,0,0,8,1040,939,-1,1,1
1,363,33038,12623338,467,136,0,0,0,0,4,362,348,3,5,0,0,0,0,1,0,0,0,0,0,0,6,1076,970,-1,1,1
2,122,16436,16868,127,136,0,0,0,0,3,320,516,7,5,0,0,0,0,2,0,0,0,0,0,0,6,1076,970,-1,1,1
3,125,16784,16784,125,136,0,0,0,0,5,432,362,4,5,0,0,0,0,3,0,0,0,0,0,0,6,1076,970,-1,1,1
1,372,34192,12624450,475,146,0,0,0,0,5,598,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,1113,1006,-1,1,1
2,132,17660,18022,136,146,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,0,4,1113,1006,-1,1,1
3,134,17938,17938,134,146,0,0,0,0,5,598,598,5,5,0,0,0,0,3,0,0,0,0,0,0,4,1113,1006,-1,1,1
1,379,35068,12625284,481,156,0,0,0,0,5,598,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,1141,1034,-1,1,1
2,139,18536,18898,143,156,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,0,4,1141,1034,-1,1,1
3,141,18814,18814,141,156,0,0,0,0,5,598,598,5,5,0,0,0,0,3,0,0,0,0,0,0,4,1141,1034,-1,1,1
1,385,35902,12626118,487,166,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,0,4,1165,1058,-1,1,1
2,145,19370,19732,149,166,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,0,4,1165,1058,-1,1,1
3,147,19648,19648,147,166,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,0,4,1165,1058,-1,1,1
1,392,36778,18666774,649,176,0,0,0,0,3,320,6040100,158,5,0,0,0,0,1,0,0,0,0,0,0,5,1349,1242,-1,1,1
2,152,20246,20608,156,176,0,0,0,0,3,320,320,3,5,0,0,0,0,2,0,0,0,0,0,0,5,1349,1242,-1,1,1
3,154,20524,20524,154,176,0,0,0,0,3,320,320,3,5,0,0,0,0,3,0,0,0,0,0,0,5,1349,1242,-1,1,1
1,401,37738,18931165,672,186,0,0,0,0,4,362,278,2,5,0,0,0,0,1,0,0,0,0,0,0,5,1402,1295,-1,1,1
2,161,21206,21568,165,186,0,0,0,0,4,362,362,4,5,0,0,0,0,2,0,0,0,0,0,0,5,1402,1295,-1,1,1
3,163,21484,21484,163,186,0,0,0,0,4,362,362,4,5,0,0,0,0,3,0,0,0,0,0,0,5,1402,1295,-1,1,1
1,409,38850,18932277,680,196,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,0,5,1434,1327,-1,1,1
2,169,22318,22680,173,196,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,5,1434,1327,-1,1,1
3,171,22596,22596,171,196,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,0,5,1434,1327,-1,1,1
1,416,39726,18933111,686,206,0,0,0,0,5,598,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,1462,1355,-1,1,1
2,176,23194,23556,180,206,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,0,4,1462,1355,-1,1,1
3,178,23472,23472,178,206,0,0,0,0,5,598,598,5,5,0,0,0,0,3,0,0,0,0,0,0,4,1462,1355,-1,1,1
1,423,40602,18933945,692,216,0,0,0,0,3,320,278,2,5,0,0,0,0,1,0,0,0,0,0,0,5,1639,1532,-1,1,1
2,338,5932754,24432,187,216,0,0,0,0,158,5909004,320,3,5,0,0,0,0,2,0,0,0,0,0,0,5,1639,1532,-1,1,1
3,185,24348,24348,185,216,0,0,0,0,3,320,320,3,5,0,0,0,0,3,0,0,0,0,0,0,5,1639,1532,-1,1,1
1,237,6311991,15849,170,51,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,7615,0,7615,0,0,6,528,439,-1,1,1
2,63,8564,8286,61,51,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,6,528,439,-1,1,1
3,176,16295,8286,61,51,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,6303353,0,6303353,0,0,6,528,439,-1,1,1
1,246,6312979,16827,178,61,0,0,0,0,3,348,348,3,5,0,0,0,0,1,0,0,0,0,0,0,5,559,469,-1,1,1
2,71,9514,9274,70,61,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,5,559,469,-1,1,1
3,183,17171,9232,69,61,0,0,0,0,2,278,348,3,5,0,0,0,0,4,0,0,0,0,0,0,5,559,469,-1,1,1
1,253,6314016,17864,185,71,0,0,0,0,2,278,278,2,4,0,0,0,0,1,0,0,0,0,0,0,4,589,493,-1,1,1
2,78,10551,10311,77,71,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,0,4,589,493,-1,1,1
3,191,18278,10269,76,71,0,0,0,0,3,348,278,2,4,0,0,0,0,4,0,0,0,0,0,0,4,589,493,-1,1,1
1,262,6315170,6322403,367,81,0,0,0,0,4,556,2101875,63,4,0,0,0,0,1,0,0,0,0,0,0,5,792,695,-1,1,1
2,88,11775,11465,86,81,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,0,5,792,695,-1,1,1
3,200,19432,11423,85,81,0,0,0,0,4,556,556,4,4,0,0,0,0,4,0,0,0,0,0,0,5,792,695,-1,1,1
1,269,6316046,6323237,373,91,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,6303353,0,6303353,0,0,6,944,847,-1,1,1
2,211,20578,12341,93,91,0,0,0,0,46,3603,556,4,5,0,0,0,0,2,0,0,0,0,0,0,6,944,847,-1,1,1
3,207,20308,12299,92,91,0,0,0,0,4,556,556,4,5,0,0,0,0,4,331,7811,331,7811,331,0,6,944,847,-1,1,1
1,390,6324717,12627432,552,101,0,0,0,0,42,3339,2101875,63,5,0,0,0,0,1,630328,6303287,630328,6303287,630328,0,7,1259,1162,-1,1,1
2,218,21454,13217,100,101,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,7,1259,1162,-1,1,1
3,387,6324545,13175,99,101,0,0,0,0,63,2101875,556,4,5,0,0,0,0,4,767,15490,767,15490,767,0,7,1259,1162,-1,1,1
