Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
1,309,6312790,6330233,431,156,0,0,0,0,0,0,602,5,5,0,0,0,0,1,0,7218,0,7218,0,0,6,2445,2350,-1,1,1
2,524,6327566,18937016,779,156,0,0,0,0,0,0,602,5,5,0,0,0,0,2,0,0,0,0,0,0,6,2445,2350,-1,1,1
3,948,25240048,26668,252,156,0,0,0,0,5,598,560,4,5,0,0,0,0,3,0,0,0,0,0,0,6,2445,2350,-1,1,1
4,319,6322255,6353751,776,156,0,0,0,0,5,598,602,5,5,0,0,0,0,4,0,6303353,0,6303353,0,0,6,2445,2350,-1,1,1
1,473,12615524,6333562,509,116,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,6303287,0,6303287,0,0,6,1774,1672,-1,1,1
2,237,16432,12621598,459,116,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,0,6,1774,1672,-1,1,1
3,855,18940341,6340914,615,116,0,0,0,0,4,556,560,4,4,0,0,0,0,3,0,7677,0,7677,0,0,6,1774,1672,-1,1,1
4,115,15071,6318160,285,116,0,0,0,0,5,626,560,4,4,0,0,0,0,4,0,0,0,0,0,0,6,1774,1672,-1,1,1
1,581,12622949,12637763,688,126,0,0,0,0,44,3181,2495409,70,5,0,0,0,0,1,0,0,0,0,0,0,6,2073,1971,-1,1,1
2,237,16432,12622438,465,126,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,6,2073,1971,-1,1,1
3,1034,25244536,6349179,729,126,0,0,0,0,70,2495407,3461,46,5,0,0,0,0,3,0,0,0,0,0,0,6,2073,1971,-1,1,1
4,121,15905,6319070,292,126,0,0,0,0,2,278,350,3,5,0,0,0,0,4,0,0,0,0,0,0,6,2073,1971,-1,1,1
1,582,12623019,12638918,697,136,0,0,0,0,1,70,350,3,5,0,0,0,0,1,0,6303287,0,6303287,0,0,6,2098,1991,-1,1,1
2,238,16502,12623593,474,136,0,0,0,0,1,70,350,3,5,0,0,0,0,2,0,0,0,0,0,0,6,2098,1991,-1,1,1
3,1042,25245615,6350222,736,136,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,7351,0,7351,0,0,6,2098,1991,-1,1,1
4,129,16984,6320155,300,136,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,0,6,2098,1991,-1,1,1
1,582,12623019,12640080,706,146,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,0,4,2119,2011,-1,1,1
2,238,16502,12624755,483,146,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,4,2119,2011,-1,1,1
3,1051,25246797,6351454,746,146,0,0,0,0,4,556,630,5,5,0,0,0,0,3,0,0,0,0,0,0,4,2119,2011,-1,1,1
4,138,18138,6321317,309,146,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,0,4,2119,2011,-1,1,1
1,582,12623019,12641004,714,156,0,0,0,0,0,0,602,5,5,0,0,0,0,1,0,0,0,0,0,0,4,2147,2039,-1,1,1
2,238,16502,12625679,491,156,0,0,0,0,0,0,602,5,5,0,0,0,0,2,0,0,0,0,0,0,4,2147,2039,-1,1,1
3,1059,25247715,6352294,752,156,0,0,0,0,5,598,560,4,5,0,0,0,0,3,0,0,0,0,0,0,4,2147,2039,-1,1,1
4,146,19056,6322241,317,156,0,0,0,0,5,598,602,5,5,0,0,0,0,4,0,0,0,0,0,0,4,2147,2039,-1,1,1
1,582,12623019,12641886,721,166,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,0,4,2167,2059,-1,1,1
2,238,16502,12626561,498,166,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,4,2167,2059,-1,1,1
3,1066,25248591,6353134,758,166,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,0,4,2167,2059,-1,1,1
4,153,19932,6323123,324,166,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,0,4,2167,2059,-1,1,1
1,582,12623019,12642726,727,176,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,0,6,2468,2360,-1,1,1
2,412,6319929,12634891,613,176,0,0,0,0,71,2626399,3328,44,5,0,0,0,0,2,337,7416,337,7416,337,0,6,2468,2360,-1,1,1
3,1181,25256915,12657401,938,176,0,0,0,0,44,3326,2626679,73,5,0,0,0,0,3,315147,6303353,315147,6303353,315147,0,6,2468,2360,-1,1,1
4,159,20766,6323963,330,176,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,0,6,2468,2360,-1,1,1
1,553,6324200,43795,595,131,0,0,0,0,116,531100,7184,115,5,0,0,0,0,1,661,26973,661,26973,661,0,8,1929,1824,-1,1,1
2,221,15355,12623368,467,131,0,0,0,0,0,0,763,5,5,0,0,0,0,2,0,12606730,0,12606730,0,0,8,1929,1824,-1,1,1
3,939,12650289,16342,117,131,0,0,0,0,115,7180,763,5,5,0,0,0,0,3,0,0,0,0,0,0,8,1929,1824,-1,1,1
4,117,16254,6353975,868,131,0,0,0,0,6,829,531863,121,5,0,0,0,0,4,79364,6337287,79364,6337287,79364,0,8,1929,1824,-1,1,1
1,741,6334352,54829,790,141,0,0,0,0,93,5022,5582,97,5,0,0,0,0,1,453,36747,453,36747,453,0,6,2312,2206,-1,1,1
2,222,15425,12624250,474,141,0,0,0,0,1,70,560,4,5,0,0,0,0,2,0,0,0,0,0,0,6,2312,2206,-1,1,1
3,1134,12661317,17182,123,141,0,0,0,0,97,5578,560,4,5,0,0,0,0,3,0,0,0,0,0,0,6,2312,2206,-1,1,1
4,124,17130,6365079,1064,141,0,0,0,0,4,556,5652,98,5,0,0,0,0,4,453,6332748,453,6332748,453,0,6,2312,2206,-1,1,1
1,932,6344682,65971,987,151,0,0,0,0,93,5022,5302,95,5,0,0,0,0,1,496,47061,496,47061,496,0,8,3002,2895,-1,1,1
2,396,6318847,12632887,594,151,0,0,0,0,26,657368,2141,26,5,0,0,0,0,2,225,7681,225,7681,225,0,8,3002,2895,-1,1,1
3,1444,12680208,18064,130,151,0,0,0,0,119,7161,280,2,5,0,0,0,0,3,0,0,0,0,0,0,8,3002,2895,-1,1,1
4,131,18006,12679601,1434,151,0,0,0,0,2,278,662670,121,5,0,0,0,0,4,118741,12646368,118741,12646368,118741,0,8,3002,2895,-1,1,1
1,403,6318990,12502207,597,166,0,0,0,0,94,6200,6171694,164,4,0,0,0,0,1,0,0,0,0,0,0,8,2700,2605,-1,1,1
2,524,6327566,18937898,786,166,0,0,0,0,0,0,602,5,4,0,0,0,0,2,0,0,0,0,0,0,8,2700,2605,-1,1,1
3,1114,31412016,33708,352,166,0,0,0,0,164,6171690,6760,98,4,0,0,0,0,3,0,0,0,0,0,0,8,2700,2605,-1,1,1
4,326,6323131,6354633,783,166,0,0,0,0,5,598,602,5,4,0,0,0,0,4,0,0,0,0,0,0,8,2700,2605,-1,1,1
1,1121,6354876,77047,1183,161,0,0,0,0,94,5064,5344,96,5,0,0,0,0,1,507,57213,507,57213,507,0,8,3400,3293,-1,1,1
2,396,6318847,12633769,601,161,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,7681,0,7681,0,0,8,3400,3293,-1,1,1
3,1640,12691278,18904,136,161,0,0,0,0,96,5342,280,2,5,0,0,0,0,3,0,0,0,0,0,0,8,3400,3293,-1,1,1
4,138,18882,12690677,1630,161,0,0,0,0,2,278,5344,96,5,0,0,0,0,4,507,12656520,507,12656520,507,0,8,3400,3293,-1,1,1
1,1316,6365406,88739,1387,171,0,0,0,0,97,5238,5798,101,5,0,0,0,0,1,518,67689,518,67689,518,0,8,4091,3984,-1,1,1
2,506,6326380,18938311,783,171,0,0,0,0,24,1861,657928,30,5,0,0,0,0,2,0,0,0,0,0,0,8,4091,3984,-1,1,1
3,2017,19006342,27557,254,171,0,0,0,0,127,663162,2421,28,5,0,0,0,0,3,0,0,0,0,0,0,8,4091,3984,-1,1,1
4,147,20036,12702369,1834,171,0,0,0,0,4,556,5798,101,5,0,0,0,0,4,636369,6363690,636369,6363690,636369,0,8,4091,3984,-1,1,1
1,1503,6375504,99719,1581,181,0,0,0,0,93,5022,5582,97,5,0,0,0,0,1,502,77895,502,77895,502,0,8,4495,4388,-1,1,1
2,506,6326380,18939193,790,181,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,8,4495,4388,-1,1,1
3,2211,19017316,28397,260,181,0,0,0,0,97,5578,560,4,5,0,0,0,0,3,0,0,0,0,0,0,8,4495,4388,-1,1,1
4,154,20912,12713349,2028,181,0,0,0,0,4,556,5582,97,5,0,0,0,0,4,502,6373896,502,6373896,502,0,8,4495,4388,-1,1,1
1,1695,6385860,110957,1780,191,0,0,0,0,97,5226,5786,101,5,0,0,0,0,1,502,88101,502,88101,502,0,6,4895,4788,-1,1,1
2,506,6326380,18940075,797,191,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,6,4895,4788,-1,1,1
3,2410,19028548,29237,266,191,0,0,0,0,101,5782,560,4,5,0,0,0,0,3,0,0,0,0,0,0,6,4895,4788,-1,1,1
4,161,21788,12724587,2227,191,0,0,0,0,4,556,5786,101,5,0,0,0,0,4,502,6384102,502,6384102,502,0,6,4895,4788,-1,1,1
1,1889,6396336,122315,1981,201,0,0,0,0,97,5238,5518,99,5,0,0,0,0,1,507,98631,507,98631,507,0,8,5592,5485,-1,1,1
2,506,6326380,18940957,804,201,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,8,5592,5485,-1,1,1
3,2610,19039858,6333546,447,201,0,0,0,0,99,5516,788899,31,5,0,0,0,0,3,118242,6303353,118242,6303353,118242,0,8,5592,5485,-1,1,1
4,281,30394,12735945,2428,201,0,0,0,0,27,2204,5518,99,5,0,0,0,0,4,507,6394632,507,6394632,507,0,8,5592,5485,-1,1,1
1,2092,6407298,134439,2193,211,0,0,0,0,96,5184,5744,100,4,0,0,0,0,1,502,109539,502,109539,502,0,8,6016,5909,-1,1,1
2,506,6326380,18942119,813,211,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,0,8,6016,5909,-1,1,1
3,2822,19051974,6334666,455,211,0,0,0,0,100,5740,560,4,4,0,0,0,0,3,0,6303353,0,6303353,0,0,8,6016,5909,-1,1,1
4,290,31548,12748069,2640,211,0,0,0,0,4,556,5744,100,4,0,0,0,0,4,502,6405540,502,6405540,502,0,8,6016,5909,-1,1,1
1,2401,6425613,6449332,2570,221,0,0,0,0,117,6823,794405,130,5,0,0,0,0,1,631389,6423434,631389,6423434,631389,0,8,6721,6614,-1,1,1
2,506,6326380,18943071,821,221,0,0,0,0,0,0,630,5,5,0,0,0,0,2,0,0,0,0,0,0,8,6721,6614,-1,1,1
3,3199,25366861,6343303,575,221,0,0,0,0,130,794401,2157,24,5,0,0,0,0,3,0,0,0,0,0,0,8,6721,6614,-1,1,1
4,297,32424,12759469,2842,221,0,0,0,0,4,556,5786,101,5,0,0,0,0,4,496,6416016,496,6416016,496,0,8,6721,6614,-1,1,1
1,2596,6436143,6460814,2773,231,0,0,0,0,98,5292,5922,103,5,0,0,0,0,1,-12552,0,-12552,0,-12552,0,10,7427,7320,-1,1,1
2,681,12629848,18951564,939,231,0,0,0,0,32,919888,2673,32,5,0,0,0,0,2,224,7537,224,7537,224,0,10,7427,7320,-1,1,1
3,3512,25385878,12647611,756,231,0,0,0,0,130,7961,920448,36,5,0,0,0,0,3,-512092,0,-512092,0,-512092,0,10,7427,7320,-1,1,1
4,304,33300,12770881,3044,231,0,0,0,0,4,556,5852,102,5,0,0,0,0,4,529,6426816,529,6426816,529,0,10,7427,7320,-1,1,1
1,2962,12749913,6480083,3089,241,0,0,0,0,124,924856,7439,123,5,0,0,0,0,1,14648,146481,14648,146481,14648,0,10,8116,8008,-1,1,1
2,681,12629848,18952488,947,241,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,7537,0,7537,0,0,10,8116,8008,-1,1,1
3,3829,25405211,12648563,764,241,0,0,0,0,124,7507,280,2,5,0,0,0,0,3,0,6303352,0,6303352,0,0,10,8116,8008,-1,1,1
4,312,34218,19085533,3417,241,0,0,0,0,2,278,925136,126,5,0,0,0,0,4,118712,12740212,118712,12740212,118712,0,10,8116,8008,-1,1,1
1,3154,12760269,6491279,3287,251,0,0,0,0,96,5172,5452,98,5,0,0,0,0,1,491,159184,491,159184,491,0,10,8802,8692,-1,1,1
2,681,12629848,18953328,953,251,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,10,8802,8692,-1,1,1
3,4027,25416401,18952764,943,251,0,0,0,0,98,5450,920169,34,5,0,0,0,0,3,630328,6303287,630328,6303287,630328,0,10,8802,8692,-1,1,1
4,428,42613,19096729,3615,251,0,0,0,0,29,2341,5452,98,5,0,0,0,0,4,491,12750526,491,12750526,491,0,10,8802,8692,-1,1,1
1,226,6307234,93988,776,893,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,0,6,2892,2771,-1,1,1
2,345,6315394,6398049,960,893,0,0,0,0,74,2757669,3592,48,5,0,0,0,0,2,873,8736,873,8736,873,0,6,2892,2771,-1,1,1
3,1067,6404929,6389297,820,893,0,0,0,0,48,3590,2757949,76,5,0,0,0,0,3,630364,6303646,630364,6303646,630364,0,6,2892,2771,-1,1,1
4,647,84556,6395951,933,893,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,0,6,2892,2771,-1,1,1
1,303,16690,24924,359,56,0,0,0,0,92,4968,5528,96,5,0,0,0,0,1,496,15552,496,15552,496,0,10,1655,1573,-1,1,1
2,357,24600,18919592,591,56,0,0,0,0,35,2587,2233168,66,5,0,0,0,0,2,223260,12606725,223260,12606725,223260,0,10,1655,1573,-1,1,1
3,879,18934886,24962,297,56,0,0,0,0,158,2238132,3217,40,5,0,0,0,0,3,258,15626,258,15626,258,0,10,1655,1573,-1,1,1
4,68,9162,32700,473,56,0,0,0,0,4,556,5528,96,5,0,0,0,0,4,496,15552,496,15552,496,0,10,1655,1573,-1,1,1
1,505,27614,36821,567,66,0,0,0,0,99,5346,6109,104,5,0,0,0,0,1,540,26244,540,26244,540,0,10,2364,2276,-1,1,1
2,531,6328048,18928607,714,66,0,0,0,0,63,2232676,3831,47,5,0,0,0,0,2,320,12614697,320,12614697,320,0,10,2364,2276,-1,1,1
3,1203,18954749,6329383,477,66,0,0,0,0,146,9173,2233369,67,5,0,0,0,0,3,249514,6319004,249514,6319004,249514,0,10,2364,2276,-1,1,1
4,75,10199,44597,681,66,0,0,0,0,5,759,6109,104,5,0,0,0,0,4,540,26244,540,26244,540,0,10,2364,2276,-1,1,1
1,694,37820,47979,764,76,0,0,0,0,97,5238,5798,101,5,0,0,0,0,1,469,36072,469,36072,469,0,8,2750,2660,-1,1,1
2,531,6328048,18929559,722,76,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,8,2750,2660,-1,1,1
3,1400,18965901,6330223,483,76,0,0,0,0,101,5794,560,4,5,0,0,0,0,3,631132,6311323,631132,6311323,631132,0,8,2750,2660,-1,1,1
4,83,11145,55755,878,76,0,0,0,0,4,556,5798,101,5,0,0,0,0,4,469,36072,469,36072,469,0,8,2750,2660,-1,1,1
1,993,55547,6362544,1135,86,0,0,0,0,133,7903,2238049,160,5,0,0,0,0,1,236849,6349851,236849,6349851,236849,0,6,3434,3344,-1,1,1
2,531,6328048,18930399,728,86,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,6,3434,3344,-1,1,1
3,1771,25280460,6331063,489,86,0,0,0,0,160,2238047,280,2,5,0,0,0,0,3,0,0,0,0,0,0,6,3434,3344,-1,1,1
4,89,11979,74322,1183,86,0,0,0,0,2,278,8183,135,5,0,0,0,0,4,742,53853,742,53853,742,0,6,3434,3344,-1,1,1
1,1183,65807,6373686,1332,96,0,0,0,0,94,5076,5356,96,5,0,0,0,0,1,475,6360165,475,6360165,475,0,6,3836,3746,-1,1,1
2,531,6328048,18931281,735,96,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,6,3836,3746,-1,1,1
3,1968,25291596,6331903,495,96,0,0,0,0,96,5354,280,2,5,0,0,0,0,3,0,0,0,0,0,0,6,3836,3746,-1,1,1
4,96,12855,85464,1380,96,0,0,0,0,2,278,5356,96,5,0,0,0,0,4,475,64167,475,64167,475,0,6,3836,3746,-1,1,1
1,1373,76067,6385108,1531,106,0,0,0,0,96,5184,5744,100,5,0,0,0,0,1,523,6370857,523,6370857,523,0,6,4258,4168,-1,1,1
2,531,6328048,18932443,744,106,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,6,4258,4168,-1,1,1
3,2167,25303010,6333023,503,106,0,0,0,0,100,5740,560,4,5,0,0,0,0,3,0,0,0,0,0,0,6,4258,4168,-1,1,1
4,105,14009,96886,1579,106,0,0,0,0,4,556,5744,100,5,0,0,0,0,4,523,74859,523,74859,523,0,6,4258,4168,-1,1,1
1,1744,6390132,6403879,1840,116,0,0,0,0,164,2369205,8625,140,5,0,0,0,0,1,1738,6388240,1738,6388240,1738,0,8,4935,4845,-1,1,1
2,531,6328048,18933325,751,116,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,0,8,4935,4845,-1,1,1
3,2476,25321775,12637468,686,116,0,0,0,0,140,8621,2364419,69,5,0,0,0,0,3,236385,6303419,236385,6303419,236385,0,8,4935,4845,-1,1,1
4,112,14885,108298,1781,116,0,0,0,0,4,556,5906,103,5,0,0,0,0,4,491,84957,491,84957,491,0,8,4935,4845,-1,1,1
1,1935,6400450,6414967,2036,126,0,0,0,0,98,5308,5518,99,5,0,0,0,0,1,469,6398392,469,6398392,469,0,8,5332,5241,-1,1,1
2,531,6328048,18934165,757,126,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,8,5332,5241,-1,1,1
3,2672,25332857,12638308,692,126,0,0,0,0,99,5516,280,2,5,0,0,0,0,3,0,6303419,0,6303419,0,0,8,5332,5241,-1,1,1
4,118,15719,119386,1977,126,0,0,0,0,2,278,5518,99,5,0,0,0,0,4,469,95109,469,95109,469,0,8,5332,5241,-1,1,1
1,2122,6410548,6426150,2231,136,0,0,0,0,95,5130,5410,97,5,0,0,0,0,1,640125,6401259,640125,6401259,640125,0,6,5733,5637,-1,1,1
2,532,6328118,18935250,765,136,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,0,6,5733,5637,-1,1,1
3,2867,25344034,12639351,699,136,0,0,0,0,97,5408,280,2,5,0,0,0,0,3,0,0,0,0,0,0,6,5733,5637,-1,1,1
4,126,16798,130569,2172,136,0,0,0,0,2,278,5410,97,5,0,0,0,0,4,469,105261,469,105261,469,0,6,5733,5637,-1,1,1
1,2314,6420916,6437708,2432,146,0,0,0,0,98,5292,5852,102,5,0,0,0,0,1,523,6411519,523,6411519,523,0,8,6411,6313,-1,1,1
2,637,6335345,25239801,947,146,0,0,0,0,37,2719,2495689,72,5,0,0,0,0,2,630328,6303287,630328,6303287,630328,0,8,6411,6313,-1,1,1
