Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
1,126,8793,6324472,329,181,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,0,4,766,708,-1,1,1
2,327,6324292,6331818,435,181,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,0,4,766,708,-1,1,1
1,301,6312262,6333037,448,191,0,0,0,0,29,788619,2285,26,5,0,0,0,0,1,0,0,0,0,0,0,6,1066,1008,-1,1,1
2,446,6332857,12636121,616,191,0,0,0,0,26,2285,789175,33,5,0,0,0,0,2,78861,6303353,78861,6303353,78861,0,6,1066,1008,-1,1,1
1,301,6312262,6333913,455,201,0,0,0,0,0,0,278,2,4,0,0,0,0,1,0,0,0,0,0,0,6,1079,1021,-1,1,1
2,453,6333733,12636955,622,201,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,6303353,0,6303353,0,0,6,1079,1021,-1,1,1
1,413,6319927,12638692,641,211,0,0,0,0,23,1795,789175,33,4,0,0,0,0,1,0,0,0,0,0,0,6,1381,1323,-1,1,1
2,461,6334845,12638151,632,211,0,0,0,0,4,556,556,4,4,0,0,0,0,2,0,0,0,0,0,0,6,1381,1323,-1,1,1
1,413,6319927,12639568,648,221,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,0,6,1398,1340,-1,1,1
2,467,6335679,12639027,639,221,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,6,1398,1340,-1,1,1
1,413,6319927,12640444,655,231,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,1411,1353,-1,1,1
2,474,6336555,12639861,645,231,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,4,1411,1353,-1,1,1
1,413,6319927,12641362,663,241,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,0,4,1426,1367,-1,1,1
2,483,6337543,12640695,651,241,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,4,1426,1367,-1,1,1
1,413,6319927,12642196,669,251,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,0,4,1438,1379,-1,1,1
2,489,6338377,12641529,657,251,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,4,1438,1379,-1,1,1
1,185,6304325,17006,182,56,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,419,365,-1,1,1
2,180,16874,6312463,239,56,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,4,419,365,-1,1,1
1,186,6304395,18113,190,66,0,0,0,0,1,70,829,6,5,0,0,0,0,1,0,0,0,0,0,0,4,436,377,-1,1,1
2,188,17981,6313500,246,66,0,0,0,0,5,759,759,5,5,0,0,0,0,2,0,0,0,0,0,0,4,436,377,-1,1,1
1,292,6311664,6322350,370,76,0,0,0,0,37,2719,2233145,66,5,0,0,0,0,1,223258,6303287,223258,6303287,223258,0,6,728,669,-1,1,1
2,194,18815,6314446,254,76,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,6,728,669,-1,1,1
1,292,6311664,6323184,376,86,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,6303287,0,6303287,0,0,6,740,681,-1,1,1
2,200,19649,6315280,260,86,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,740,681,-1,1,1
1,467,12615152,6331815,496,96,0,0,0,0,65,2363878,3459,46,5,0,0,0,0,1,768,7681,768,7681,768,0,6,1041,982,-1,1,1
2,320,28280,12619602,441,96,0,0,0,0,46,3459,2364156,67,5,0,0,0,0,2,236387,6303372,236387,6303372,236387,0,6,1041,982,-1,1,1
1,467,12615152,6332969,505,106,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,7681,0,7681,0,0,7,1162,1103,-1,1,1
2,329,29434,12627849,553,106,0,0,0,0,4,556,3207,40,5,0,0,0,0,2,236387,6303372,236387,6303372,236387,0,7,1162,1103,-1,1,1
1,467,12615152,6333845,512,116,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,0,5,1175,1116,-1,1,1
2,336,30310,12628683,559,116,0,0,0,0,4,556,556,4,5,0,0,0,0,2,701,7019,701,7019,701,0,5,1175,1116,-1,1,1
1,564,12621850,12638304,695,126,0,0,0,0,35,2586,2364137,67,5,0,0,0,0,1,249512,6303551,249512,6303551,249512,0,6,1463,1402,-1,1,1
2,343,31214,12629517,565,126,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,1463,1402,-1,1,1
1,565,12621920,12639453,704,136,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,6303551,0,6303551,0,0,6,1479,1415,-1,1,1
2,351,32293,12630554,572,136,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,1479,1415,-1,1,1
1,738,18925281,12647792,817,146,0,0,0,0,68,2495129,3275,41,4,0,0,0,0,1,715,7153,715,7153,715,0,6,1769,1705,-1,1,1
2,464,40632,18935097,754,146,0,0,0,0,41,3275,2495755,73,4,0,0,0,0,2,249512,6303287,249512,6303287,249512,0,6,1769,1705,-1,1,1
1,738,18925281,12648626,823,156,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,7153,0,7153,0,0,6,1785,1721,-1,1,1
2,470,41466,18935931,760,156,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,6303287,0,6303287,0,0,6,1785,1721,-1,1,1
1,918,25229099,12657162,942,166,0,0,0,0,68,2495148,3426,43,5,0,0,0,0,1,0,0,0,0,0,0,6,2090,2026,-1,1,1
2,589,50002,25240583,946,166,0,0,0,0,43,3426,2495704,72,5,0,0,0,0,2,630370,6303702,630370,6303702,630370,0,6,2090,2026,-1,1,1
1,918,25229099,12658038,949,176,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,0,6,2103,2039,-1,1,1
2,596,50878,25241417,952,176,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,6303702,0,6303702,0,0,6,2103,2039,-1,1,1
1,1078,12646590,66675,1032,96,0,0,0,0,248,6175873,11805,190,5,0,0,0,0,1,1147,52163,1147,52163,1147,0,6,2143,2085,-1,1,1
2,92,12687,12603,90,96,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,0,6,2143,2085,-1,1,1
1,1273,12657120,78359,1236,106,0,0,0,0,100,5400,5956,104,5,0,0,0,0,1,518,63804,518,63804,518,0,6,2575,2517,-1,1,1
2,101,13841,13715,98,106,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,6,2575,2517,-1,1,1
1,1465,12667488,89603,1435,116,0,0,0,0,100,5400,5998,105,5,0,0,0,0,1,529,74118,529,74118,529,0,6,2970,2912,-1,1,1
2,108,14717,14549,104,116,0,0,0,0,5,598,556,4,5,0,0,0,0,2,0,0,0,0,0,0,6,2970,2912,-1,1,1
1,1764,12684854,6373837,1802,126,0,0,0,0,199,11966,6278278,263,5,0,0,0,0,1,545,79572,545,79572,545,0,8,3663,3603,-1,1,1
2,278,6288313,22195,214,126,0,0,0,0,166,6273040,7090,106,5,0,0,0,0,2,0,0,0,0,0,0,8,3663,3603,-1,1,1
1,1966,12696170,6386204,2012,136,0,0,0,0,96,5184,5546,100,5,0,0,0,0,1,545,79572,545,79572,545,0,9,4241,4179,-1,1,1
2,297,6290390,6195504,394,136,0,0,0,0,3,320,6171482,163,5,0,0,0,0,2,0,0,0,0,0,0,9,4241,4179,-1,1,1
1,2165,12706932,6398050,2219,146,0,0,0,0,99,5362,5890,103,4,0,0,0,0,1,10614,106140,10614,106140,10614,0,9,4669,4606,-1,1,1
2,305,6291502,6328927,417,146,0,0,0,0,4,556,598,5,4,0,0,0,0,2,-630328,0,-630328,0,-630328,0,9,4669,4606,-1,1,1
1,2359,12717408,6409402,2420,156,0,0,0,0,101,5454,6052,106,5,0,0,0,0,1,599,116670,599,116670,599,0,7,5072,5009,-1,1,1
2,311,6292336,6329803,424,156,0,0,0,0,4,556,598,5,5,0,0,0,0,2,0,0,0,0,0,0,7,5072,5009,-1,1,1
1,2643,12733856,12592014,2782,166,0,0,0,0,191,11426,6177312,267,5,0,0,0,0,1,604591,6167124,604591,6167124,604591,0,6,5717,5654,-1,1,1
2,317,6293170,6330637,430,166,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,6,5717,5654,-1,1,1
1,2942,12751594,18775187,3148,176,0,0,0,0,196,11756,6045434,257,5,0,0,0,0,1,26802,6435145,26802,6435145,26802,0,8,6395,6332,-1,1,1
2,480,12333868,6337935,534,176,0,0,0,0,159,6040142,6742,100,5,0,0,0,0,2,0,0,0,0,0,0,8,6395,6332,-1,1,1
1,3150,12763281,19050018,3365,186,0,0,0,0,97,5238,5600,101,4,0,0,0,0,1,491,12754218,491,12754218,491,0,8,6814,6751,-1,1,1
2,505,12598343,6340142,557,186,0,0,0,0,4,362,278,2,4,0,0,0,0,2,767,7679,767,7679,767,0,8,6814,6751,-1,1,1
1,3339,12773487,19061336,3562,196,0,0,0,0,98,5292,5848,102,5,0,0,0,0,1,-645593,0,-645593,0,-645593,0,8,7218,7155,-1,1,1
2,513,12599455,6341254,565,196,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,8,7218,7155,-1,1,1
1,3526,12783573,19072298,3756,206,0,0,0,0,96,5184,5782,101,5,0,0,0,0,1,567,6471487,567,6471487,567,0,6,7607,7544,-1,1,1
2,520,12600331,6342088,571,206,0,0,0,0,5,598,556,4,5,0,0,0,0,2,0,0,0,0,0,0,6,7607,7544,-1,1,1
1,3717,12793887,19083488,3954,216,0,0,0,0,98,5292,5612,101,5,0,0,0,0,1,556,6481585,556,6481585,556,0,6,7994,7931,-1,1,1
2,526,12601165,6342964,578,216,0,0,0,0,2,278,320,3,5,0,0,0,0,2,0,0,0,0,0,0,6,7994,7931,-1,1,1
1,186,6304415,16155,175,51,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,7615,0,7615,0,0,6,413,363,-1,1,1
2,174,16211,6311629,233,51,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,6303353,0,6303353,0,0,6,413,363,-1,1,1
1,186,6304415,17031,182,61,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,0,5,602,551,-1,1,1
2,182,17157,12615931,414,61,0,0,0,0,2,278,1970326,58,5,0,0,0,0,2,630335,6303352,630335,6303352,630335,0,5,602,551,-1,1,1
1,187,6304485,18138,190,71,0,0,0,0,1,70,278,2,4,0,0,0,0,1,0,0,0,0,0,0,5,618,563,-1,1,1
2,189,18194,12617038,422,71,0,0,0,0,2,278,348,3,4,0,0,0,0,2,0,6303352,0,6303352,0,0,5,618,563,-1,1,1
1,187,6304485,19292,199,81,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,631,576,-1,1,1
2,198,19348,12618150,430,81,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,4,631,576,-1,1,1
1,187,6304485,20168,206,91,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,0,4,648,593,-1,1,1
2,205,20224,12618984,436,91,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,0,4,648,593,-1,1,1
1,301,6312280,6324405,386,101,0,0,0,0,38,2783,2101875,63,5,0,0,0,0,1,249512,6303287,249512,6303287,249512,0,6,948,893,-1,1,1
2,385,6324461,12627613,556,101,0,0,0,0,63,2101875,3339,42,5,0,0,0,0,2,304,7679,304,7679,304,0,6,948,893,-1,1,1
1,486,12586696,6332772,502,111,0,0,0,0,59,2101318,2535,32,5,0,0,0,0,1,-516,0,-516,0,-516,0,8,1255,1200,-1,1,1
2,501,6332828,18902863,747,111,0,0,0,0,32,2535,2101596,61,4,0,0,0,0,2,-417298,0,-417298,0,-417298,0,8,1255,1200,-1,1,1
1,486,12586696,6333926,511,121,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,7417,0,7417,0,0,6,1269,1213,-1,1,1
2,511,6334052,18903975,755,121,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,6274300,0,6274300,0,0,6,1269,1213,-1,1,1
1,659,18890057,6342324,625,131,0,0,0,0,62,2232589,3476,42,4,0,0,0,0,1,721,7217,721,7217,721,0,6,1567,1508,-1,1,1
2,624,6342380,25208373,935,131,0,0,0,0,42,3476,2233348,67,4,0,0,0,0,2,630328,6303287,630328,6303287,630328,0,6,1567,1508,-1,1,1
1,660,18890127,6343158,631,141,0,0,0,0,1,70,556,4,5,0,0,0,0,1,0,7217,0,7217,0,0,6,1580,1520,-1,1,1
2,630,6343214,25209207,941,141,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,6303287,0,6303287,0,0,6,1580,1520,-1,1,1
1,660,18890127,6344076,639,151,0,0,0,0,0,0,362,4,5,0,0,0,0,1,0,0,0,0,0,0,4,1594,1534,-1,1,1
2,637,6344090,25210153,949,151,0,0,0,0,3,320,320,3,5,0,0,0,0,2,0,0,0,0,0,0,4,1594,1534,-1,1,1
1,767,18897462,12648311,819,161,0,0,0,0,40,2917,2364135,67,4,0,0,0,0,1,249512,6303285,249512,6303285,249512,0,6,1887,1827,-1,1,1
2,643,6344924,25211029,956,161,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,0,6,1887,1827,-1,1,1
1,875,18904862,18952892,1002,171,0,0,0,0,39,2850,2364415,69,5,0,0,0,0,1,249512,12606638,249512,12606638,249512,0,8,2186,2126,-1,1,1
2,826,12649505,25219541,1072,171,0,0,0,0,69,2364415,3406,43,5,0,0,0,0,2,0,0,0,0,0,0,8,2186,2126,-1,1,1
1,549,31617,6335286,664,56,0,0,0,0,125,7381,794432,130,5,0,0,0,0,1,631389,6325770,631389,6325770,631389,0,8,1249,1197,-1,1,1
2,661,6335064,39391,600,56,0,0,0,0,130,794432,7937,129,5,0,0,0,0,2,1821,30097,1821,30097,1821,0,8,1249,1197,-1,1,1
1,739,41893,6346571,861,66,0,0,0,0,92,4968,5727,97,5,0,0,0,0,1,480,6335814,480,6335814,480,0,8,1643,1586,-1,1,1
2,859,6346419,50704,797,66,0,0,0,0,98,5797,5727,97,5,0,0,0,0,2,480,40141,480,40141,480,0,8,1643,1586,-1,1,1
1,926,51991,6357615,1056,76,0,0,0,0,93,5022,5578,97,5,0,0,0,0,1,4266,42660,4266,42660,4266,0,6,2032,1975,-1,1,1
2,1053,6357393,61636,990,76,0,0,0,0,97,5578,5578,97,5,0,0,0,0,2,4266,42660,4266,42660,4266,0,6,2032,1975,-1,1,1
1,1115,62197,6368697,1252,86,0,0,0,0,93,5022,5300,95,5,0,0,0,0,1,480,52812,480,52812,480,0,6,2421,2364,-1,1,1
2,1249,6368475,72676,1185,86,0,0,0,0,95,5300,5300,95,5,0,0,0,0,2,480,52812,480,52812,480,0,6,2421,2364,-1,1,1
1,1309,72661,6379995,1452,96,0,0,0,0,97,5238,5516,99,5,0,0,0,0,1,529,63234,529,63234,529,0,6,2821,2764,-1,1,1
2,1449,6379773,83974,1385,96,0,0,0,0,99,5516,5516,99,4,0,0,0,0,2,529,63234,529,63234,529,0,6,2821,2764,-1,1,1
1,1510,83515,6392003,1662,106,0,0,0,0,97,5238,5794,101,5,0,0,0,0,1,486,74034,486,74034,486,0,6,3238,3181,-1,1,1
2,1659,6391781,95940,1594,106,0,0,0,0,101,5794,5794,101,5,0,0,0,0,2,486,74034,486,74034,486,0,6,3238,3181,-1,1,1
1,1708,94223,6403517,1866,116,0,0,0,0,96,5200,5686,99,5,0,0,0,0,1,513,85050,513,85050,513,0,7,3774,3716,-1,1,1
2,1863,6403295,115209,1911,116,0,0,0,0,99,5686,7811,127,4,0,0,0,0,2,486,74034,486,74034,486,0,7,3774,3716,-1,1,1
1,1900,104591,6414761,2065,126,0,0,0,0,94,5076,5354,96,4,0,0,0,0,1,475,95094,475,95094,475,0,7,4159,4101,-1,1,1
2,2062,6414539,126481,2110,126,0,0,0,0,96,5354,5354,96,4,0,0,0,0,2,529,98023,529,98023,529,0,7,4159,4101,-1,1,1
1,2096,115175,6426424,2269,136,0,0,0,0,96,5184,5462,98,5,0,0,0,0,1,475,105624,475,105624,475,0,6,4566,4504,-1,1,1
2,2267,6426272,138102,2313,136,0,0,0,0,98,5462,5462,98,5,0,0,0,0,2,475,105624,475,105624,475,0,6,4566,4504,-1,1,1
1,2288,125531,6438004,2471,146,0,0,0,0,96,5184,5740,100,5,0,0,0,0,1,475,115992,475,115992,475,0,6,4965,4903,-1,1,1
2,2468,6437782,149570,2513,146,0,0,0,0,100,5740,5740,100,5,0,0,0,0,2,475,115992,475,115992,475,0,6,4965,4903,-1,1,1
1,2471,135401,6448792,2662,156,0,0,0,0,92,4956,5554,97,4,0,0,0,0,1,432,125712,432,125712,432,0,6,5345,5283,-1,1,1
2,2658,6448528,160316,2703,156,0,0,0,0,96,5512,5554,97,4,0,0,0,0,2,432,125712,432,125712,432,0,6,5345,5283,-1,1,1
1,2661,145661,6459928,2859,166,0,0,0,0,92,4968,5524,96,5,0,0,0,0,1,453,136134,453,136134,453,0,6,5744,5682,-1,1,1
2,2854,6459622,171452,2900,166,0,0,0,0,96,5524,5524,96,5,0,0,0,0,2,453,136134,453,136134,453,0,6,5744,5682,-1,1,1
1,2843,155489,6470632,3048,176,0,0,0,0,89,4806,5084,91,5,0,0,0,0,1,480,145908,480,145908,480,0,6,6119,6057,-1,1,1
2,3043,6470326,182114,3088,176,0,0,0,0,91,5084,5084,91,5,0,0,0,0,2,480,145908,480,145908,480,0,6,6119,6057,-1,1,1
1,653,37259,6342742,778,76,0,0,0,0,144,8665,2763247,171,5,0,0,0,0,1,631354,6331205,631354,6331205,631354,0,8,1493,1436,-1,1,1
2,776,6342610,47268,720,76,0,0,0,0,171,2763247,9221,148,5,0,0,0,0,2,1820,35863,1820,35863,1820,0,8,1493,1436,-1,1,1
1,851,47939,6354298,983,86,0,0,0,0,98,5292,5570,100,5,0,0,0,0,1,529,6341789,529,6341789,529,0,8,1900,1843,-1,1,1
2,981,6354166,58782,924,86,0,0,0,0,100,5570,5570,100,5,0,0,0,0,2,529,46447,529,46447,529,0,8,1900,1843,-1,1,1
1,1040,58145,6365380,1179,96,0,0,0,0,95,5130,5408,97,5,0,0,0,0,1,4849,48492,4849,48492,4849,0,6,2283,2226,-1,1,1
2,1177,6365248,69822,1119,96,0,0,0,0,97,5408,5408,97,5,0,0,0,0,2,4849,48492,4849,48492,4849,0,6,2283,2226,-1,1,1
1,1231,68447,6376878,1380,106,0,0,0,0,92,4968,5524,96,5,0,0,0,0,1,464,58752,464,58752,464,0,6,2683,2626,-1,1,1
2,1376,6376662,81320,1320,106,0,0,0,0,96,5524,5524,96,5,0,0,0,0,2,464,58752,464,58752,464,0,6,2683,2626,-1,1,1
1,1419,78599,6387906,1575,116,0,0,0,0,95,5130,5686,99,5,0,0,0,0,1,475,68904,475,68904,475,0,6,3072,3015,-1,1,1
